"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",10259000,1980,1,1,1.7,"A",35251.2,0,331.99,0,16.74,1.68,499.79
"2",10259000,1980,1,2,1.7,"A",35251.2,0,342.66,0,17.15,0.85,454.43
"3",10259000,1980,1,3,1.7,"A",35251.2,0,346.52,0,17.44,0.61,448.43
"4",10259000,1980,1,4,1.7,"A",35251.2,0,353.71,0,16.63,-1.09,397.69
"5",10259000,1980,1,5,1.7,"A",35255.01,0,346.57,0,16.7,0.18,438.81
"6",10259000,1980,1,6,1.7,"A",35596.8,0,301.2,0,14.36,2.35,557.52
"7",10259000,1980,1,7,1.7,"A",35596.8,0,275.3,0,11.63,1.01,523.92
"8",10259000,1980,1,8,1.7,"A",35596.8,8.77,99.53,0,9.16,4.31,772.21
"9",10259000,1980,1,9,5.7,"A",35596.8,36.37,112.15,0,8.79,3.5,776.2
"10",10259000,1980,1,10,3.4,"A",35596.8,31.45,78.44,0,8.41,4.73,867.25
"11",10259000,1980,1,11,40,"A",35596.8,42.28,134.45,0,10.52,4.25,854.28
"12",10259000,1980,1,12,11,"A",35942.39,18.39,179.83,0,14.42,5.77,934.1
"13",10259000,1980,1,13,5.7,"A",35942.39,0,205.73,0,15.59,8.21,1096.91
"14",10259000,1980,1,14,9,"A",35942.39,0.27,132.51,0,12.88,8.09,1094.67
"15",10259000,1980,1,15,6.7,"A",35942.39,0.05,266.7,0,12.89,3.23,786.06
"16",10259000,1980,1,16,6.2,"A",35942.39,0,296.33,0,13.37,2.36,746.75
"17",10259000,1980,1,17,6.7,"A",35942.39,0,278.96,0,11.76,1.83,724.89
"18",10259000,1980,1,18,7.8,"A",36288.01,0,207.32,0,7.82,0.79,667.65
"19",10259000,1980,1,19,6.7,"A",36288.01,0,282.82,0,6.48,-3.46,484.89
"20",10259000,1980,1,20,5.7,"A",36288.01,0,295.27,0,9.12,-1.39,564.22
"21",10259000,1980,1,21,5.1,"A",36288.01,0,356.71,0,13.61,-1.18,570.49
"22",10259000,1980,1,22,5.4,"A",36633.6,0,353.76,0,14.29,-0.06,614.78
"23",10259000,1980,1,23,5.5,"A",36633.6,0,362.7,0,14.45,-0.63,575.63
"24",10259000,1980,1,24,5.1,"A",36633.6,0,361.96,0,18.18,2.78,736.77
"25",10259000,1980,1,25,4.9,"A",36633.6,0,377.95,0,16.23,-0.29,596.43
"26",10259000,1980,1,26,4.9,"A",36637.41,0,375.94,0,14.49,-1.39,562.49
"27",10259000,1980,1,27,4.9,"A",36979.2,0,245.73,0,8.77,0.67,649.21
"28",10259000,1980,1,28,7.2,"A",36979.2,28.63,123.12,0,7.75,2.42,741.21
"29",10259000,1980,1,29,86,"A",36979.2,62.37,108.3,0,9.62,5.02,893.49
"30",10259000,1980,1,30,23,"A",37324.8,17.95,140.78,0,11.73,5.9,945.31
"31",10259000,1980,1,31,18,"A",37324.8,0.02,334.75,0,15.83,4.09,843.04
"32",10259000,1980,2,1,13,"A",37324.8,0,380.37,0,18.02,2.79,772.24
"33",10259000,1980,2,2,10,"A",37324.8,0,400.5,0,20.32,2.57,741.6
"34",10259000,1980,2,3,10,"A",37670.41,0,399.68,0,21.48,3.74,802.62
"35",10259000,1980,2,4,10,"A",37670.41,0,408.46,0,22.57,3.41,792.85
"36",10259000,1980,2,5,9.7,"A",37670.41,0,389.11,0,22.51,6.27,959.56
"37",10259000,1980,2,6,8.6,"A",38016,0,386.32,0,20.08,4.64,860.32
"38",10259000,1980,2,7,7.1,"A",38016,0,401.02,0,16.61,0.01,657.8
"39",10259000,1980,2,8,6.4,"A",38016,0,315.21,0,13.54,2.99,785.37
"40",10259000,1980,2,9,6,"A",38016,0,380.23,0,13.32,-0.98,579.46
"41",10259000,1980,2,10,5.7,"A",38361.61,0,401.75,0,14.32,-2.01,532.18
"42",10259000,1980,2,11,5.4,"A",38361.61,0,429.87,0,14.99,-4.52,442.91
"43",10259000,1980,2,12,5.1,"A",38361.61,0,383.42,0,12.46,-2.58,508.25
"44",10259000,1980,2,13,5,"A",38707.2,12.51,235.81,0,10.86,-0.26,612.66
"45",10259000,1980,2,14,31,"A",38707.2,57.88,225.4,0,9.55,-0.58,617.85
"46",10259000,1980,2,15,60,"A",38707.2,38.08,113.24,0,10.24,5.39,919.21
"47",10259000,1980,2,16,69,"A",39052.8,37.25,150.5,0,9.68,3.39,794.65
"48",10259000,1980,2,17,105,"A",39052.8,39.46,199.02,0,14.34,5.7,929.78
"49",10259000,1980,2,18,189,"A",39052.8,36.19,158.42,0,13.13,6.27,967.75
"50",10259000,1980,2,19,137,"A",39398.4,31.54,134.68,0,11.04,5.45,928.04
"51",10259000,1980,2,20,132,"A",39398.4,39.78,127.5,0,7.37,2.15,730.34
"52",10259000,1980,2,21,239,"A",39398.4,55.16,181.29,0,10.12,2.92,783.56
"53",10259000,1980,2,22,137,"A",39744,0,367.59,0,11.3,0.08,638.43
"54",10259000,1980,2,23,109,"A",39744,0,437.38,0,15.33,0.25,636
"55",10259000,1980,2,24,89,"A",39744,0,449.9,0,17.05,1.06,677.2
"56",10259000,1980,2,25,62,"A",40089.6,0,467.84,0,19.43,1.54,699.65
"57",10259000,1980,2,26,53,"A",40089.6,0,463.45,0,21.31,3.34,788.62
"58",10259000,1980,2,27,45,"A",40435.2,0,473.2,0,22.15,2.78,752.93
"59",10259000,1980,2,28,40,"A",40435.2,0,448.37,0,18.2,1.66,710.38
"60",10259000,1980,2,29,37,"A",40435.2,0,457.57,0,18.24,0.79,674.99
"61",10259000,1980,3,1,36,"A",40780.8,0,392.84,0,16.59,3.36,794.27
"62",10259000,1980,3,2,36,"A",40780.8,6.2,336.04,0,15.36,0.76,668.41
"63",10259000,1980,3,3,52,"A",40780.8,42.16,193.06,0,10.09,2.34,747.05
"64",10259000,1980,3,4,37,"A",41126.4,7.51,272.07,0,12.14,2.13,728.67
"65",10259000,1980,3,5,35,"A",41126.4,0,396.14,0,13.65,1.63,706.8
"66",10259000,1980,3,6,50,"A",41126.4,24.79,206.06,0,10.13,2.59,764.18
"67",10259000,1980,3,7,48,"A",41472,14.38,211.08,0,8.32,0.45,641.05
"68",10259000,1980,3,8,43,"A",41472,0,493.46,0,12.99,-3.51,497.63
"69",10259000,1980,3,9,40,"A",41817.61,0,477.51,0,15.7,0.03,625.4
"70",10259000,1980,3,10,39,"A",41817.61,0,427.97,0,14.71,1.99,717.33
"71",10259000,1980,3,11,38,"A",41817.61,6.93,212.89,0,9.72,1.89,710.68
"72",10259000,1980,3,12,37,"A",42163.2,0,469.06,0,14.79,0.77,672.42
"73",10259000,1980,3,13,36,"A",42163.2,0,503.72,0,16.84,0.3,639.94
"74",10259000,1980,3,14,35,"A",42163.2,0,520.02,0,18.81,0.51,649.36
"75",10259000,1980,3,15,34,"A",42508.79,0,495.2,0,17.31,1.26,688.03
"76",10259000,1980,3,16,33,"A",42508.79,0,496.46,0,17.65,1.14,697.38
"77",10259000,1980,3,17,33,"A",42854.4,0,491.87,0,16.98,0.8,659.21
"78",10259000,1980,3,18,32,"A",42854.4,0,488.97,0,15.75,-0.17,615.1
"79",10259000,1980,3,19,31,"A",42854.4,3.22,377.87,0,13.56,-0.85,596.29
"80",10259000,1980,3,20,30,"A",43200,0,486.98,0,15.92,-0.31,617.6
"81",10259000,1980,3,21,29,"A",43200,0,472.89,0,14.33,-1.06,587.95
"82",10259000,1980,3,22,28,"A",43200,0,348.2,0,9.56,-0.76,597.3
"83",10259000,1980,3,23,28,"A",43545.6,0,480.31,0,14.23,-1.64,565.96
"84",10259000,1980,3,24,27,"A",43545.6,0,495.97,0,14.72,-2.03,553.16
"85",10259000,1980,3,25,27,"A",43545.6,0.26,416.28,0,11.17,-1.59,567.68
"86",10259000,1980,3,26,30,"A",43891.21,7,298.57,0,12.45,0.45,642.54
"87",10259000,1980,3,27,26,"A",43891.21,0,432.31,0,12.6,-0.26,621.34
"88",10259000,1980,3,28,25,"A",44236.8,0,524.56,0,15.54,-2.29,559.47
"89",10259000,1980,3,29,24,"A",44236.8,0,536.02,0,18.18,-0.74,591.02
"90",10259000,1980,3,30,23,"A",44236.8,0,519.16,0,18.31,0.7,656.01
"91",10259000,1980,3,31,23,"A",44582.41,0,491.11,0,15.54,0.06,643.07
"92",10259000,1980,4,1,22,"A",44582.41,0,430.06,0,11.76,-0.56,612.37
"93",10259000,1980,4,2,22,"A",44582.41,0.15,301.86,0,8.2,-0.21,620.59
"94",10259000,1980,4,3,21,"A",44928,0,516.75,0,15.1,-1.65,560.46
"95",10259000,1980,4,4,21,"A",44928,0,522.31,0,17.62,0.11,631.74
"96",10259000,1980,4,5,20,"A",45273.61,0,462.68,0,15.76,1.46,706.09
"97",10259000,1980,4,6,20,"A",45273.61,0,476.9,0,17.28,2.1,756.24
"98",10259000,1980,4,7,19,"A",45273.61,0,518.11,0,21.45,3.41,802.82
"99",10259000,1980,4,8,19,"A",45619.2,0,542.16,0,22.58,2.28,742.2
"100",10259000,1980,4,9,18,"A",45619.2,0,523.38,0,23.21,4.06,840.68
"101",10259000,1980,4,10,18,"A",45619.2,0,529.62,0,25.16,5.01,898.69
"102",10259000,1980,4,11,17,"A",45964.8,0,499.88,0,23.74,5.77,943.21
"103",10259000,1980,4,12,17,"A",45964.8,0,439.46,0,20.82,6.16,950.49
"104",10259000,1980,4,13,16,"A",45964.8,0,498.51,0,21.78,4.33,841
"105",10259000,1980,4,14,16,"A",46310.39,0,550.9,0,24.58,3,771.83
"106",10259000,1980,4,15,16,"A",46310.39,0,527.69,0,26.51,6.1,958.5
"107",10259000,1980,4,16,15,"A",46656,0,531.8,0,26.88,6.01,962.94
"108",10259000,1980,4,17,15,"A",46656,0,531.57,0,28.35,7.06,1035.5
"109",10259000,1980,4,18,14,"A",46656,0,533.23,0,28.83,7.17,1047.28
"110",10259000,1980,4,19,14,"A",47001.6,0,527.43,0,28.99,7.66,1086.08
"111",10259000,1980,4,20,14,"A",47001.6,0,502.57,0,27.61,8.27,1119
"112",10259000,1980,4,21,13,"A",47001.6,0,435.89,0,23.5,8.32,1122.92
"113",10259000,1980,4,22,13,"A",47347.2,0.25,348.29,0,11.01,0.24,645.22
"114",10259000,1980,4,23,13,"A",47347.2,6.44,217.44,0,7.34,-0.85,588.82
"115",10259000,1980,4,24,12,"A",47347.2,0,449.89,0,15.95,1.26,693.29
"116",10259000,1980,4,25,12,"A",47692.8,0,494.57,0,20.48,3.01,789.16
"117",10259000,1980,4,26,12,"A",47692.8,0,484.37,0,21.53,4.42,868.37
"118",10259000,1980,4,27,12,"A",47692.8,0,452.13,0,22.29,6.82,1015.72
"119",10259000,1980,4,28,12,"A",48038.39,3.55,359.05,0,21.34,6.4,990.45
"120",10259000,1980,4,29,12,"A",48038.39,8.45,309.98,0,18.28,4.92,885.08
"121",10259000,1980,4,30,12,"A",48038.39,3.8,137.02,0,10.05,5.35,919.94
"122",10259000,1980,5,1,12,"A",48384,0,381.4,0,14.92,3.37,811.54
"123",10259000,1980,5,2,11,"A",48384,0.92,447.28,0,20.87,5.27,913.02
"124",10259000,1980,5,3,11,"A",48384,0,490.73,0,22.43,5.36,938.55
"125",10259000,1980,5,4,11,"A",48384,0,498.78,0,25.07,7.06,1047.37
