"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",12035000,1980,1,1,4910,"A",30067.2,26.63,48.02,0,8.61,5.27,895.12
"2",12035000,1980,1,2,4790,"A",30072.34,11.42,81.6,0,9.76,3.4,781.92
"3",12035000,1980,1,3,4360,"A",30156.3,7.75,100.29,0,7.98,-0.1,601.01
"4",12035000,1980,1,4,3550,"A",30294.06,5.28,69.02,0,5.6,1.09,647.2
"5",12035000,1980,1,5,3000,"A",30412.72,5.69,85.72,0,3.78,-2.31,522.37
"6",12035000,1980,1,6,2580,"A",30412.81,0,157.65,0,4.32,-5.72,405.33
"7",12035000,1980,1,7,2320,"A",30417.95,7.94,101.72,0,2.12,-5.37,412.57
"8",12035000,1980,1,8,2160,"A",30569.92,17.27,69.73,0,0.96,-3.61,474.11
"9",12035000,1980,1,9,1990,"A",30736.96,7.03,51.45,0,-0.48,-3.63,473.71
"10",12035000,1980,1,10,1840,"A",30758.41,7.18,90.6,0,2.03,-4.07,452.02
"11",12035000,1980,1,11,1780,"A",30763.55,14.62,106.1,0,4.59,-2.89,497.83
"12",12035000,1980,1,12,10100,"A",30985.26,51.84,101,0,8.08,0.52,638.29
"13",12035000,1980,1,13,8200,"A",31103.91,6.61,107.31,0,6.73,-0.63,590.9
"14",12035000,1980,1,14,5080,"A",31104,7.7,64.35,0,3.43,-0.56,588.47
"15",12035000,1980,1,15,4130,"A",31261.1,12.83,67.28,0,3.95,-0.13,608.8
"16",12035000,1980,1,16,4910,"A",31449.51,24.11,70,0,4.8,0.57,644.19
"17",12035000,1980,1,17,4430,"A",31449.59,4.66,124.41,0,5.03,-2.83,503.8
"18",12035000,1980,1,18,3540,"A",31606.71,0,170.12,0,2.91,-5.76,404.82
"19",12035000,1980,1,19,2940,"A",31795.2,0,181.09,0,3.52,-6.09,397.59
"20",12035000,1980,1,20,2550,"A",31795.2,0,184.15,0,5.57,-4.33,445.58
"21",12035000,1980,1,21,2250,"A",32022.08,0,152.56,0,4.38,-2.62,511.44
"22",12035000,1980,1,22,2020,"A",32140.82,0,173.24,0,7.03,-1.78,539.93
"23",12035000,1980,1,23,1840,"A",32176.1,0,179.17,0,6.39,-2.53,513.62
"24",12035000,1980,1,24,1710,"A",32486.32,0,169.13,0,6.09,-1.64,548.94
"25",12035000,1980,1,25,1610,"A",32486.41,0,161.56,0,5,-2.05,531.95
"26",12035000,1980,1,26,1510,"A",32772.49,0,192.23,0,3.93,-5.27,414.35
"27",12035000,1980,1,27,1390,"A",32832,0,218.29,0,1.74,-9.73,281.9
"28",12035000,1980,1,28,1260,"A",32989.11,0,218.86,0,-2.14,-13,224.19
"29",12035000,1980,1,29,1150,"A",33177.6,0,218.34,0,-2.29,-13.04,226.59
"30",12035000,1980,1,30,1140,"A",33212.88,0,229.34,0,-0.52,-12.26,245.87
"31",12035000,1980,1,31,1150,"A",33523.22,18.33,180.34,0,4.11,-6.98,368.27
"32",12035000,1980,2,1,1570,"A",33528.36,39.56,116.46,0,5.81,-0.23,605.02
"33",12035000,1980,2,2,5000,"A",33868.8,47.04,113.87,0,7.27,1.7,701.6
"34",12035000,1980,2,3,8050,"A",33868.8,23.61,137.21,0,8.62,1.55,692.04
"35",12035000,1980,2,4,5530,"A",34214.4,11.87,163.14,0,9.56,0.34,622.25
"36",12035000,1980,2,5,4040,"A",34214.4,21.64,156.58,0,9.32,0.74,653.43
"37",12035000,1980,2,6,5650,"A",34560,27.16,106.25,0,7.64,2.7,748.3
"38",12035000,1980,2,7,5140,"A",34560,0,191.23,0,8.73,1.57,690.33
"39",12035000,1980,2,8,3830,"A",34905.61,0,173.02,0,8,1.57,684.6
"40",12035000,1980,2,9,3020,"A",34905.61,0,192.73,0,6.86,-0.45,586.65
"41",12035000,1980,2,10,2510,"A",35251.21,0,263.68,0,10.02,-2.82,501.99
"42",12035000,1980,2,11,2190,"A",35251.21,0,207.99,0,5.5,-2.16,527.01
"43",12035000,1980,2,12,1950,"A",35596.8,0,252.65,0,6.58,-3.94,462.74
"44",12035000,1980,2,13,1770,"A",35632.09,0.4,219.76,0,5.25,-2.9,502.27
"45",12035000,1980,2,14,1630,"A",35942.4,0,199.77,0,6.32,-0.78,585.33
"46",12035000,1980,2,15,1550,"A",36031.51,6.67,100.91,0,2.32,-2.06,519.85
"47",12035000,1980,2,16,1500,"A",36287.99,7.91,124.71,0,4.22,-1.28,557.13
"48",12035000,1980,2,17,1550,"A",36574.09,9.16,129.14,0,6.61,0.95,643.94
"49",12035000,1980,2,18,2470,"A",36633.59,23.56,126.61,0,8.18,2.62,740.7
"50",12035000,1980,2,19,3620,"A",36979.18,12.82,125.61,0,9.98,4.73,860.3
"51",12035000,1980,2,20,2920,"A",36979.18,9.25,177.72,0,9.78,1.61,685.77
"52",12035000,1980,2,21,2420,"A",37324.79,0,226.07,0,6.8,-0.81,573.31
"53",12035000,1980,2,22,2100,"A",37324.79,0,243.76,0,8.54,-0.14,602.62
"54",12035000,1980,2,23,1850,"A",37670.4,0,281.25,0,11.05,0.38,629.92
"55",12035000,1980,2,24,1730,"A",37897.26,8.1,209.72,0,13.02,2.49,737.59
"56",12035000,1980,2,25,1740,"A",38016,17.78,176.38,0,12.6,4.83,864.48
"57",12035000,1980,2,26,9790,"A",38361.61,84.2,119.5,0,11.66,7.06,1013.58
"58",12035000,1980,2,27,23800,"A",38361.61,71.59,115.09,0,12.02,7.77,1076.29
"59",12035000,1980,2,28,15000,"A",38707.2,28.1,165.1,0,12.31,6.04,945.24
"60",12035000,1980,2,29,8970,"A",38712.34,9.72,150.11,0,11.66,6.2,938.72
"61",12035000,1980,3,1,6370,"A",39052.79,0,253.97,0,11.8,4.07,810.03
"62",12035000,1980,3,2,4920,"A",39398.31,0,325.05,0,15.22,3.38,789.1
"63",12035000,1980,3,3,4000,"A",39398.4,6.91,183.89,0,11.08,4.36,844.67
"64",12035000,1980,3,4,3280,"A",39744.01,2.66,161.03,0,9.31,5.28,901.84
"65",12035000,1980,3,5,2850,"A",39744.01,4.78,211.76,0,10.48,2.66,745.61
"66",12035000,1980,3,6,2440,"A",40089.57,0.11,327.9,0,9.5,-0.44,600
"67",12035000,1980,3,7,2150,"A",40435.12,1.01,333.51,0,11.09,0.44,640.91
"68",12035000,1980,3,8,1910,"A",40435.2,0,296.97,0,10.02,1.37,669.59
"69",12035000,1980,3,9,1730,"A",40780.8,3.54,249.57,0,8.43,0.83,656.72
"70",12035000,1980,3,10,1730,"A",40780.8,13.04,138.33,0,7.57,3.25,780.77
"71",12035000,1980,3,11,2110,"A",41126.4,13.64,199.18,0,7.79,1.11,651.47
"72",12035000,1980,3,12,2090,"A",41472.01,18.11,203.13,0,8.06,1.52,681.62
"73",12035000,1980,3,13,3480,"A",41472.01,33.52,182.94,0,6.4,0.79,651.48
"74",12035000,1980,3,14,3830,"A",41817.62,17.98,208.77,0,6.88,0.34,626.34
"75",12035000,1980,3,15,3250,"A",41817.62,13.73,165.42,0,5.5,0.65,640.44
"76",12035000,1980,3,16,2790,"A",42163.19,9.22,227.18,0,6.69,-0.37,589.67
"77",12035000,1980,3,17,3350,"A",42508.8,23.62,187.94,0,5.79,0.38,636.24
"78",12035000,1980,3,18,4550,"A",42508.8,10.47,222.25,0,8.02,1.02,644.62
"79",12035000,1980,3,19,3560,"A",42854.39,9.39,200.28,0,8.12,2.2,723.45
"80",12035000,1980,3,20,3240,"A",42854.39,9.66,167.06,0,9.59,4.75,860.05
"81",12035000,1980,3,21,3040,"A",43200,0,328.07,0,9.37,1.09,647.23
"82",12035000,1980,3,22,2600,"A",43545.59,5.91,258.73,0,9.71,1.58,693.23
"83",12035000,1980,3,23,2390,"A",43545.59,7.02,261.42,0,9.53,1.19,670.37
"84",12035000,1980,3,24,2090,"A",43891.17,0,380.61,0,9,-0.99,567.49
"85",12035000,1980,3,25,1850,"A",43891.17,0,398.85,0,11.01,-0.12,598.36
"86",12035000,1980,3,26,1800,"A",44236.8,12.34,283,0,11.61,2.11,716.74
"87",12035000,1980,3,27,1700,"A",44582.39,4.27,243.58,0,9.2,1.55,684.33
"88",12035000,1980,3,28,1570,"A",44582.39,5.62,259.3,0,10.08,2.12,723.95
"89",12035000,1980,3,29,1670,"A",44928,9.43,202.9,0,8.5,2.8,755.22
"90",12035000,1980,3,30,1580,"A",44928,4.38,291.24,0,8.97,-0.93,567.22
"91",12035000,1980,3,31,1480,"A",45273.6,3.21,319.98,0,9.17,0.32,633.51
"92",12035000,1980,4,1,1380,"A",45619.22,0,409.29,0,10.07,-0.43,589.75
"93",12035000,1980,4,2,1290,"A",45619.22,0,442.78,0,13.1,-0.58,584.98
"94",12035000,1980,4,3,1210,"A",45964.82,0,434.67,0,14.35,1.23,659.83
"95",12035000,1980,4,4,1170,"A",45964.9,4,302.54,0,13.69,3.23,781.84
"96",12035000,1980,4,5,1380,"A",46310.41,18.71,263.4,0,11.71,3.74,804.6
"97",12035000,1980,4,6,2040,"A",46656,22.84,278.19,0,9.07,0.48,640.95
"98",12035000,1980,4,7,2050,"A",46656,7.3,285.05,0,8.84,0.23,624.95
"99",12035000,1980,4,8,2010,"A",47001.62,10.16,298.53,0,12.09,2.5,725.73
"100",12035000,1980,4,9,4230,"A",47001.71,33.47,291.43,0,12.46,2.62,743.54
"101",12035000,1980,4,10,4750,"A",47347.21,11.25,252.85,0,10.59,2.77,741.49
"102",12035000,1980,4,11,3440,"A",47687.68,0,446.8,0,14.33,1.48,678.58
"103",12035000,1980,4,12,2620,"A",47692.83,0,465.81,0,20.32,4.67,858.63
"104",12035000,1980,4,13,2160,"A",48038.4,0,474.06,0,25.07,6.51,960.44
"105",12035000,1980,4,14,1940,"A",48038.4,11.98,317.51,0,20.46,7.87,1069.22
"106",12035000,1980,4,15,2200,"A",48384.01,16.34,221.76,0,12.26,5.3,903.37
"107",12035000,1980,4,16,1910,"A",48502.75,0,430.78,0,14.87,2.45,727.03
"108",12035000,1980,4,17,1680,"A",48729.61,9.78,348.15,0,16.21,2.98,764.04
"109",12035000,1980,4,18,1960,"A",49075.22,17.04,198.51,0,12.26,6.23,964.67
"110",12035000,1980,4,19,2640,"A",49075.22,23.4,185.47,0,12.16,6.59,989.54
"111",12035000,1980,4,20,2950,"A",49420.8,8.87,233.12,0,11,3.86,818.91
"112",12035000,1980,4,21,2300,"A",49420.8,0,385.9,0,13.46,3.37,787.52
"113",12035000,1980,4,22,1910,"A",49766.41,0,412.96,0,14.97,3.85,798.48
"114",12035000,1980,4,23,1670,"A",49825.9,0,424.75,0,15.57,3.81,800.25
"115",12035000,1980,4,24,1500,"A",50112,0.53,409.28,0,15.79,4.5,850.83
"116",12035000,1980,4,25,1360,"A",50368.49,0,419.25,0,14.91,3.78,801
"117",12035000,1980,4,26,1260,"A",50457.6,0,407.76,0,16.31,5.6,908.88
"118",12035000,1980,4,27,1160,"A",50767.95,0,492.31,0,23.32,5.6,914.2
"119",12035000,1980,4,28,1090,"A",50803.23,0,466.14,0,19.76,5.08,881.04
"120",12035000,1980,4,29,1040,"A",51148.82,0.67,410.08,0,14.98,2.9,755.33
"121",12035000,1980,4,30,980,"A",51148.82,0,409.63,0,14.34,2.87,749.81
"122",12035000,1980,5,1,940,"A",51494.42,0,498.71,0,20.02,2.48,737.98
"123",12035000,1980,5,2,890,"A",51494.42,0,425.3,0,19.48,6.89,991.2
"124",12035000,1980,5,3,861,"A",51840,0,485.74,0,19.36,3.35,784.52
"125",12035000,1980,5,4,825,"A",51840,0,510.66,0,22.8,2.65,745.39
"126",12035000,1980,5,5,834,"A",52185.61,1.2,423.67,0,19.23,6.34,967.91
"127",12035000,1980,5,6,816,"A",52185.61,2.42,306.43,0,16.27,7.34,1026.93
"128",12035000,1980,5,7,780,"A",52531.19,0,453.58,0,17.7,3.75,799.65
"129",12035000,1980,5,8,762,"A",52531.19,1.82,438.36,0,17.75,4.27,839.55
"130",12035000,1980,5,9,780,"A",52871.66,3.97,218.97,0,15.61,8.05,1083.67
"131",12035000,1980,5,10,744,"A",52876.81,0.81,368.53,0,16.21,5.81,920.5
"132",12035000,1980,5,11,708,"A",53187.11,0,441.82,0,19.4,5.5,911.08
"133",12035000,1980,5,12,681,"A",53222.39,0,300.97,0,14.54,6.89,1008.36
"134",12035000,1980,5,13,664,"A",53410.89,0,249.96,0,13.03,6.96,1002.16
"135",12035000,1980,5,14,639,"A",53568,0,435.88,0,16.33,3.94,823.39
"136",12035000,1980,5,15,622,"A",53627.5,1.2,401.77,0,13.8,3.21,776.79
"137",12035000,1980,5,16,613,"A",53913.59,0,443.92,0,15,2.54,741.18
"138",12035000,1980,5,17,596,"A",53913.68,0,474.57,0,17.76,3.41,784.63
"139",12035000,1980,5,18,571,"A",54223.88,0,481.45,0,21.5,5.73,923.93
"140",12035000,1980,5,19,562,"A",54259.16,0,446.45,0,19.13,5.6,917.66
"141",12035000,1980,5,20,630,"A",54377.9,17.46,257.72,0,15.81,6.47,979.35
"142",12035000,1980,5,21,699,"A",54604.79,10.15,177.27,0,13.89,7.98,1083.55
"143",12035000,1980,5,22,648,"A",54604.79,6.04,287.57,0,13.25,3.06,768.21
"144",12035000,1980,5,23,630,"A",54793.28,4.82,271.7,0,13.6,4.06,804.68
"145",12035000,1980,5,24,588,"A",54950.39,0,457.38,0,14.18,0.93,661.97
"146",12035000,1980,5,25,571,"A",54950.47,5.16,240.2,0,12.94,5.29,896.27
"147",12035000,1980,5,26,554,"A",55138.91,7.31,121.4,0,10.02,6.35,969.12
"148",12035000,1980,5,27,554,"A",55296.01,6.16,209.63,0,13.61,6.83,1004.23
"149",12035000,1980,5,28,554,"A",55296.1,3.28,212.65,0,13.88,8.83,1146.18
"150",12035000,1980,5,29,537,"A",55414.74,0,333.74,0,15.94,8.05,1088.81
"151",12035000,1980,5,30,528,"A",55636.44,0,304.9,0,15.96,8.88,1150.56
"152",12035000,1980,5,31,511,"A",55641.59,0,384.28,0,17.26,8.08,1086.58
"153",12035000,1980,6,1,503,"A",55663.03,1.98,277.63,0,13.22,6.76,990.01
"154",12035000,1980,6,2,494,"A",55830.09,3.25,252.98,0,12.5,5.21,897.15
"155",12035000,1980,6,3,477,"A",55982.03,0,442.75,0,14.27,3.3,777.72
"156",12035000,1980,6,4,469,"A",55987.17,0,504.66,0,17.31,3.55,789.49
"157",12035000,1980,6,5,477,"A",55987.26,5.37,289.39,0,14.09,5.63,918.05
"158",12035000,1980,6,6,486,"A",56105.92,3.09,265.93,0,13.47,6.64,990.01
"159",12035000,1980,6,7,494,"A",56243.67,4.36,249.23,0,14.87,8.05,1091.15
"160",12035000,1980,6,8,511,"A",56327.64,13.64,299.26,0,18.16,9.01,1169.22
"161",12035000,1980,6,9,537,"A",56332.79,1.96,249.76,0,15.05,10.2,1256.37
"162",12035000,1980,6,10,503,"A",56332.79,0.77,302.47,0,16.51,10.02,1241.52
"163",12035000,1980,6,11,477,"A",56354.24,0.73,300.54,0,15.76,9.76,1220.66
"164",12035000,1980,6,12,460,"A",56392.29,0,366.67,0,15.99,8.56,1129.77
"165",12035000,1980,6,13,452,"A",56451.54,0,292.96,0,15.07,9.42,1193.44
"166",12035000,1980,6,14,443,"A",56521.3,0,289.84,0,15.37,9.89,1231.54
"167",12035000,1980,6,15,435,"A",56589.29,0,365.07,0,16.13,9.11,1172.82
"168",12035000,1980,6,16,435,"A",56643.12,1.1,339.26,0,16.05,9.2,1176.29
"169",12035000,1980,6,17,427,"A",56673.25,2.11,305.21,0,15.24,9.62,1209.48
"170",12035000,1980,6,18,411,"A",56673.25,0,485.43,0,18.4,7.01,1001.16
"171",12035000,1980,6,19,411,"A",56673.25,0,496.94,0,19.91,7.67,1053.62
"172",12035000,1980,6,20,403,"A",56678.39,0,496.16,0,21.82,9.55,1203.93
"173",12035000,1980,6,21,394,"A",56678.39,0,465.2,0,19.27,9,1160.17
"174",12035000,1980,6,22,390,"A",56673.25,0,461.37,0,18.45,8.4,1120.99
"175",12035000,1980,6,23,387,"A",56673.25,4.34,364.47,0,18.17,6.89,1007.53
"176",12035000,1980,6,24,409,"A",56643.12,7.76,319.05,0,18.45,9.34,1193.78
"177",12035000,1980,6,25,446,"A",56643.12,13.48,303.22,0,16.15,8.16,1102.56
"178",12035000,1980,6,26,442,"A",56589.29,4.81,333.93,0,16.24,6.72,980.47
"179",12035000,1980,6,27,411,"A",56521.3,1,410.49,0,16.63,8.08,1098.57
"180",12035000,1980,6,28,395,"A",56451.54,0,454.72,0,17.4,7.48,1053.32
"181",12035000,1980,6,29,384,"A",56354.24,0,511.18,0,18.79,5.23,890.12
"182",12035000,1980,6,30,376,"A",56332.88,0,519.42,0,19.59,5.36,890.69
"183",12035000,1980,7,1,369,"A",56332.79,0,488.01,0,21.19,8.17,1093.41
"184",12035000,1980,7,2,361,"A",56332.79,0,435.67,0,20.27,9.7,1215.75
"185",12035000,1980,7,3,377,"A",56297.5,10.01,240,0,17.22,10.56,1285.02
"186",12035000,1980,7,4,669,"A",56175.66,14.81,231.1,0,15.22,9.05,1164.22
"187",12035000,1980,7,5,691,"A",56046.69,0,409.24,0,16.92,7.82,1065.21
"188",12035000,1980,7,6,585,"A",55987.17,0,483.22,0,18.76,6.67,979.51
"189",12035000,1980,7,7,513,"A",55987.17,0,501.08,0,22.41,8.23,1091.71
"190",12035000,1980,7,8,468,"A",55951.89,0,484.81,0,24.6,11.02,1315.35
"191",12035000,1980,7,9,442,"A",55760.32,0.07,439.53,0,20.04,9.32,1191.73
"192",12035000,1980,7,10,432,"A",55641.67,3.87,252.47,0,16.43,9.84,1231.38
"193",12035000,1980,7,11,429,"A",55641.59,5.5,242.81,0,17.56,10.6,1288
"194",12035000,1980,7,12,421,"A",55552.48,1.62,336.67,0,18.82,10.55,1282.54
"195",12035000,1980,7,13,398,"A",55355.5,0,328.31,0,19.74,12.41,1432.84
"196",12035000,1980,7,14,391,"A",55296.01,3.57,206.01,0,16.77,11.74,1378.98
"197",12035000,1980,7,15,381,"A",55290.87,0,239.6,0,18.36,13.26,1521.55
"198",12035000,1980,7,16,368,"A",55009.89,0,334.16,0,18.68,11.37,1350.23
"199",12035000,1980,7,17,361,"A",54950.39,0,468.76,0,21.48,8.87,1105.59
"200",12035000,1980,7,18,355,"A",54945.25,0,445.92,0,22.99,11.31,1284.28
"201",12035000,1980,7,19,352,"A",54664.31,0,374.37,0,20.67,11.99,1362.81
"202",12035000,1980,7,20,346,"A",54604.79,0,370.09,0,21.96,13.29,1441.57
"203",12035000,1980,7,21,339,"A",54515.68,0,495.96,0,28.92,13.03,1262.56
"204",12035000,1980,7,22,331,"A",54259.25,0,488.2,0,30.94,14.79,1418.88
"205",12035000,1980,7,23,330,"A",54259.16,0,396.38,0,21.85,11.98,1351.52
"206",12035000,1980,7,24,324,"A",54032.32,0,466.26,0,23.84,10.71,1154.6
"207",12035000,1980,7,25,320,"A",53913.59,0,464.06,0,24.41,11.09,1183.11
"208",12035000,1980,7,26,314,"A",53824.48,0,464.08,0,25.58,11.9,1238.13
"209",12035000,1980,7,27,309,"A",53568,0,487.4,0,27.31,11.24,1156.02
"210",12035000,1980,7,28,304,"A",53568,0,499.34,0,26.75,9.25,1004.9
"211",12035000,1980,7,29,298,"A",53243.85,0,496.14,0,25.29,8.42,962.99
"212",12035000,1980,7,30,295,"A",53222.39,0,463.15,0,24.12,9.94,1102.46
"213",12035000,1980,7,31,290,"A",52936.3,0,472.81,0,24.63,9.58,1068
"214",12035000,1980,8,1,288,"A",52876.81,0,420.79,0,22.82,10.79,1213.1
"215",12035000,1980,8,2,291,"A",52649.92,0,296.53,0,18.18,10.77,1302.66
"216",12035000,1980,8,3,290,"A",52531.19,0,366.24,0,18.18,8.55,1109.45
"217",12035000,1980,8,4,283,"A",52374.09,0,427.49,0,21.49,8.86,1074.99
"218",12035000,1980,8,5,283,"A",52185.61,0,392.62,0,19.27,8.46,1074.77
"219",12035000,1980,8,6,278,"A",52028.5,0,361.52,0,20.11,10.31,1208.83
"220",12035000,1980,8,7,275,"A",51840,0,416.05,0,22.09,9.87,1121.72
"221",12035000,1980,8,8,279,"A",51682.91,0,453.47,0,25.47,10.48,1134.9
