"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",2149000,1980,1,1,144,"A",34745.97,0.67,144.18,0,7.21,2.14,716.13
"2",2149000,1980,1,2,142,"A",34905.59,0.31,261.44,0,9.52,-1.16,563.02
"3",2149000,1980,1,3,139,"A",34905.59,0,286.99,0,10.59,-2.23,520.43
"4",2149000,1980,1,4,143,"A",34905.59,1.98,244,0,8.33,-1.17,565
"5",2149000,1980,1,5,141,"A",34905.59,2.7,118.28,0,2.63,-2.25,519.1
"6",2149000,1980,1,6,134,"A",34905.59,0,287.91,0,4.45,-7.65,343.22
"7",2149000,1980,1,7,133,"A",34905.59,0,266.13,0,5.94,-4.52,437.4
"8",2149000,1980,1,8,136,"A",34905.59,2.03,181.2,0,7.05,0.56,632.83
"9",2149000,1980,1,9,133,"A",35091.59,0,226.9,0,10.45,2.05,704.78
"10",2149000,1980,1,10,132,"A",35251.2,0,260.78,0,10.43,0.25,619.7
"11",2149000,1980,1,11,157,"A",35251.2,8.81,122.1,0,7.25,1.69,690.09
"12",2149000,1980,1,12,219,"A",35251.2,15.02,179,0,9.01,0.21,619.03
"13",2149000,1980,1,13,171,"A",35251.2,0.46,203.24,0,6.36,-0.69,582.81
"14",2149000,1980,1,14,416,"A",35251.2,22.89,210.12,0,11.5,-0.04,600
"15",2149000,1980,1,15,268,"A",35596.79,0,319.95,0,15.25,-0.17,603.59
"16",2149000,1980,1,16,211,"A",35596.79,0,309.44,0,15.19,1.35,678.45
"17",2149000,1980,1,17,194,"A",35596.79,4.89,165.84,0,12.56,4.71,862.25
"18",2149000,1980,1,18,320,"A",35596.79,18.75,131.87,0,13.06,7.06,1005.42
"19",2149000,1980,1,19,299,"A",35645.42,11.83,248.36,0,15.47,0.52,630.94
"20",2149000,1980,1,20,232,"A",35942.41,0,330.1,0,14.92,-0.5,588.01
"21",2149000,1980,1,21,204,"A",35942.41,0,307.52,0,13.14,0.66,633.14
"22",2149000,1980,1,22,193,"A",35942.41,0.27,233.89,0,11.3,3.16,769.2
"23",2149000,1980,1,23,190,"A",35942.41,7.14,179.55,0,8.7,0.67,642.11
"24",2149000,1980,1,24,171,"A",36288,0,341,0,9.92,-5.04,425.5
"25",2149000,1980,1,25,167,"A",36288,0,319.15,0,13.64,0.82,638.3
"26",2149000,1980,1,26,160,"A",36288,0,245.52,0,12.49,4.24,832.14
"27",2149000,1980,1,27,156,"A",36336.63,0,207.68,0,10.24,3.66,797.77
"28",2149000,1980,1,28,152,"A",36633.61,0,252.96,0,9.9,1.63,688.15
"29",2149000,1980,1,29,148,"A",36633.61,0,275.43,0,8.72,-0.41,593.93
"30",2149000,1980,1,30,148,"A",36633.61,0,285.12,0,4.71,-4.68,433.8
"31",2149000,1980,1,31,154,"A",36979.18,6.6,129.76,0,0.39,-4.51,438.57
"32",2149000,1980,2,1,143,"A",36979.18,0,288.57,0,-2.59,-11.38,261.28
"33",2149000,1980,2,2,139,"A",36979.18,0,316.24,0,-1.19,-11.17,263.62
"34",2149000,1980,2,3,139,"A",37297.7,0,366.2,0,2.27,-11.12,263.08
"35",2149000,1980,2,4,138,"A",37324.79,0,320.98,0,1.66,-8.67,320.16
"36",2149000,1980,2,5,135,"A",37324.79,0,379.87,0,3.03,-11.55,254.54
"37",2149000,1980,2,6,142,"A",37373.43,4.64,244.17,0,3.42,-6.25,383.38
"38",2149000,1980,2,7,137,"A",37670.39,1.08,331.75,0,3.07,-6.42,379.63
"39",2149000,1980,2,8,135,"A",37670.39,0,381.06,0,3.17,-8.74,316.53
"40",2149000,1980,2,9,140,"A",37719.03,5.04,188.03,0,2.41,-4.29,445.54
"41",2149000,1980,2,10,145,"A",38016,5.76,196.05,0,2.93,-4.09,452.6
"42",2149000,1980,2,11,140,"A",38016,0,428.63,0,5.98,-10.41,277.05
"43",2149000,1980,2,12,142,"A",38064.63,0,386.87,0,6.19,-6.45,382.6
"44",2149000,1980,2,13,138,"A",38361.61,0,424.26,0,6.66,-8.87,312.28
"45",2149000,1980,2,14,136,"A",38361.61,0,443.85,0,11.04,-7.41,347.3
"46",2149000,1980,2,15,140,"A",38680.11,0,449.16,0,15.4,-4.61,431.86
"47",2149000,1980,2,16,157,"A",38707.2,2.8,370.58,0,14.85,-0.59,583.09
"48",2149000,1980,2,17,149,"A",38707.2,0,417.38,0,7.48,-7.62,343.49
"49",2149000,1980,2,18,137,"A",39052.8,0,439.18,0,5.72,-11.15,262.5
"50",2149000,1980,2,19,135,"A",39052.8,0,449.55,0,9.2,-8.96,309.72
"51",2149000,1980,2,20,135,"A",39052.8,0,376.32,0,10.33,-2.4,515.67
