"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",6921070,1980,1,1,95,"A",34151.81,0,257.96,0,8,-4.81,440
"2",6921070,1980,1,2,88,"A",34214.41,0,239.6,0,8.22,-2.88,493.4
"3",6921070,1980,1,3,81,"A",34214.41,0.12,140.47,0,1.93,-3.5,479.67
"4",6921070,1980,1,4,77,"A",34214.41,0,94.03,0,0,-3.48,480
"5",6921070,1980,1,5,72,"A",34214.41,0,113.11,0,0.25,-3.99,440.88
"6",6921070,1980,1,6,69,"A",34214.41,0,229.46,0,5.97,-4,448.54
"7",6921070,1980,1,7,66,"A",34283.73,0,293.79,0,7.01,-10.22,280
"8",6921070,1980,1,8,62,"A",34447.42,0,228.31,0,-0.21,-9.73,280
"9",6921070,1980,1,9,58,"A",34560,0,261.1,0,2.84,-9.12,310.2
"10",6921070,1980,1,10,56,"A",34560,0,279.87,0,9.13,-5.14,430.02
"11",6921070,1980,1,11,57,"A",34560,0,281.23,0,13.13,-1.63,547.78
"12",6921070,1980,1,12,54,"A",34560,0,273.4,0,6.59,-6.33,374.09
"13",6921070,1980,1,13,51,"A",34685.96,0,264.99,0,8.37,-3.76,459.35
"14",6921070,1980,1,14,49,"A",34884.46,0,300.62,0,13.25,-3.99,440.86
"15",6921070,1980,1,15,49,"A",34905.59,0,234.77,0,15.58,5.31,903.44
"16",6921070,1980,1,16,50,"A",34905.59,5.35,155.73,0,14.42,5.93,921.28
"17",6921070,1980,1,17,50,"A",34917.11,0,245.28,0,10.5,0.19,616.93
"18",6921070,1980,1,18,50,"A",35188.6,0,309.47,0,12.95,-4.42,440.98
"19",6921070,1980,1,19,48,"A",35251.19,0,270.98,0,13.15,0.93,650.49
"20",6921070,1980,1,20,48,"A",35251.19,3.43,136.96,0,7.18,0.86,639.89
"21",6921070,1980,1,21,48,"A",35251.19,0.64,117.19,0,4.34,0.3,624.34
"22",6921070,1980,1,22,47,"A",35534.21,2,179.76,0,4.3,-2.1,522.73
"23",6921070,1980,1,23,45,"A",35596.8,0,280.56,0,4.13,-7.5,359.1
"24",6921070,1980,1,24,45,"A",35596.8,0,319.19,0,13.63,-3.12,480
"25",6921070,1980,1,25,45,"A",35666.14,0,313.28,0,15.91,0.14,614.75
"26",6921070,1980,1,26,43,"A",35942.4,0,269.73,0,7.6,-3.01,486.06
"27",6921070,1980,1,27,42,"A",35942.4,0,194.09,0,-1.65,-8.2,320
"28",6921070,1980,1,28,40,"A",35942.4,0,131.64,0,-4.76,-8.96,315.34
"29",6921070,1980,1,29,38,"A",36266.88,0,233.05,0,-3.22,-11.22,264.14
"30",6921070,1980,1,30,38,"A",36288.01,3.47,174.02,0,-2.87,-9.79,280
"31",6921070,1980,1,31,38,"A",36288.01,2.29,249.2,0,-6.08,-15.94,175.95
"32",6921070,1980,2,1,36,"A",36521.02,0,376.79,0,-4.08,-18.75,142.23
"33",6921070,1980,2,2,36,"A",36633.61,0,344.97,0,-0.04,-12.12,240
"34",6921070,1980,2,3,36,"A",36633.61,0.03,235.71,0,0.91,-6.15,388.26
"35",6921070,1980,2,4,37,"A",36866.61,0,167.37,0,-0.11,-4.86,439.34
"36",6921070,1980,2,5,38,"A",36979.2,7.07,162.14,0,2.75,-3.5,472.47
