"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",6921200,1980,1,1,39,"A",33875.5,0,255.7,0,8,-5,440
"2",6921200,1980,1,2,37,"A",34064.18,0,240.7,0,7.92,-3.59,472.09
"3",6921200,1980,1,3,34,"A",34214.39,0,118.69,0,1.13,-3.51,479.25
"4",6921200,1980,1,4,33,"A",34214.39,0,92.91,0,0,-3.5,480
"5",6921200,1980,1,5,32,"A",34214.39,0,112.55,0,0.33,-4,440
"6",6921200,1980,1,6,31,"A",34214.39,0,223.16,0,6,-3.82,454.33
"7",6921200,1980,1,7,30,"A",34214.39,0,294.3,0,7.83,-10.48,280
"8",6921200,1980,1,8,28,"A",34214.39,0,223.81,0,-0.5,-10,280
"9",6921200,1980,1,9,26,"A",34409.78,0,255.48,0,2.23,-9.6,280.4
"10",6921200,1980,1,10,25,"A",34560,0,278.99,0,8.96,-5.7,400.24
"11",6921200,1980,1,11,26,"A",34560,0,279.53,0,13.35,-1.73,541.69
"12",6921200,1980,1,12,25,"A",34560,0,273.11,0,6.4,-6.93,360
"13",6921200,1980,1,13,23,"A",34560,0,263.68,0,8.38,-3.99,440.65
"14",6921200,1980,1,14,22,"A",34623.76,0,299.81,0,13.5,-4.37,440
"15",6921200,1980,1,15,21,"A",34905.6,0,236.86,0,15.74,5.05,883.98
"16",6921200,1980,1,16,23,"A",34905.6,5,159.11,0,14.66,5.71,919.51
"17",6921200,1980,1,17,23,"A",34905.6,0,239.36,0,10.36,0.18,616.49
"18",6921200,1980,1,18,21,"A",34912.3,0,308.48,0,12.48,-5.39,408.46
"19",6921200,1980,1,19,20,"A",35251.21,0,276.9,0,13.2,0.1,614.14
"20",6921200,1980,1,20,19,"A",35251.21,4.48,124.73,0,6.6,0.43,633.96
"21",6921200,1980,1,21,18,"A",35251.21,1,106.08,0,3.6,-0.11,600
"22",6921200,1980,1,22,18,"A",35257.9,2,181.52,0,4.47,-2.16,520.13
"23",6921200,1980,1,23,18,"A",35596.81,0,271.26,0,3.79,-7.47,358.57
"24",6921200,1980,1,24,17,"A",35596.81,0,314.68,0,13.03,-3.5,480
"25",6921200,1980,1,25,17,"A",35596.81,0,315.39,0,16.07,-0.65,588.06
"26",6921200,1980,1,26,16,"A",35930.14,0,271.56,0,7.75,-3.28,478.52
"27",6921200,1980,1,27,15,"A",35942.39,0,185.89,0,-2.16,-8.54,320
"28",6921200,1980,1,28,15,"A",35942.39,0,121.5,0,-5.41,-9.34,294.76
"29",6921200,1980,1,29,14,"A",36006.15,0,237.07,0,-3.59,-11.98,240
"30",6921200,1980,1,30,14,"A",36287.99,4.08,168.2,0,-3.22,-10,280
"31",6921200,1980,1,31,13,"A",36287.99,2.98,240.61,0,-6.15,-16.8,160
"32",6921200,1980,2,1,13,"A",36287.99,0,380.35,0,-4.2,-19.89,120
"33",6921200,1980,2,2,13,"A",36633.6,0,342.98,0,-0.46,-12.77,240
"34",6921200,1980,2,3,13,"A",36633.6,0,243.06,0,0.99,-6.53,360
"35",6921200,1980,2,4,13,"A",36633.6,0,188.15,0,0,-5.56,404.27
"36",6921200,1980,2,5,14,"A",36979.23,8,154.29,0,2.5,-3.58,471.69
"37",6921200,1980,2,6,15,"A",36979.23,0,315.25,0,2.82,-7.2,359.51
"38",6921200,1980,2,7,15,"A",36985.93,0,326.62,0,-0.9,-11.26,261.19
"39",6921200,1980,2,8,16,"A",37324.78,20.97,130.33,0,-1.45,-6.03,397.36
"40",6921200,1980,2,9,18,"A",37324.78,4.75,165.52,0,-1.77,-7.5,356.46
"41",6921200,1980,2,10,18,"A",37658.15,0,366.95,0,-1.85,-12.87,235.89
"42",6921200,1980,2,11,17,"A",37670.4,0,381.76,0,-0.73,-12.4,240
"43",6921200,1980,2,12,15,"A",37670.4,0,446.96,0,-0.75,-19.75,120
"44",6921200,1980,2,13,18,"A",38015.99,0,434.03,0,3.65,-12.54,239.9
"45",6921200,1980,2,14,25,"A",38015.99,0,360.48,0,10.22,-0.5,600
"46",6921200,1980,2,15,531,"A",38015.99,10.5,279.74,0,10.08,-1.24,559.45
"47",6921200,1980,2,16,252,"A",38361.64,4.04,303.62,0,-0.3,-12.73,240
"48",6921200,1980,2,17,111,"A",38361.64,0,411.81,0,-3.14,-15.49,197.71
"49",6921200,1980,2,18,82,"A",38707.18,0,433.86,0,3.51,-10.59,280
"50",6921200,1980,2,19,84,"A",38707.18,0,337.45,0,7,-2,520
"51",6921200,1980,2,20,129,"A",38707.18,0,319.83,0,11.06,2.47,720
"52",6921200,1980,2,21,135,"A",39052.8,0.42,406.1,0,17.85,4.5,818.54
"53",6921200,1980,2,22,87,"A",39052.8,0,413.76,0,16.04,2.49,720
"54",6921200,1980,2,23,69,"A",39398.41,0,344.33,0,11.69,2.31,720
"55",6921200,1980,2,24,61,"A",39398.41,0,320.97,0,6.75,-1.31,560
"56",6921200,1980,2,25,62,"A",39398.41,2.35,311.87,0,3.76,-4.75,440
"57",6921200,1980,2,26,50,"A",39744.01,0,482.59,0,4.02,-13.51,205.08
"58",6921200,1980,2,27,48,"A",39744.01,0,476.3,0,12.91,-4.77,400
"59",6921200,1980,2,28,48,"A",40089.59,0,437.85,0,16.81,2.4,645.27
"60",6921200,1980,2,29,42,"A",40089.59,0,477.87,0,12.16,-5.5,363.71
"61",6921200,1980,3,1,39,"A",40089.59,6.14,286.73,0,-2.61,-12.94,240
"62",6921200,1980,3,2,37,"A",40435.19,0,477.93,0,-2.83,-18.32,160
"63",6921200,1980,3,3,39,"A",40435.19,0,480.66,0,5.27,-10.8,280
"64",6921200,1980,3,4,41,"A",40780.79,0,438.08,0,12.53,-1,534.2
"65",6921200,1980,3,5,39,"A",40780.79,0,514.24,0,12.65,-8.61,280
"66",6921200,1980,3,6,34,"A",41126.41,0,484.71,0,9.03,-8,320
"67",6921200,1980,3,7,34,"A",41126.41,0,489.02,0,18.54,0,520
"68",6921200,1980,3,8,33,"A",41126.41,0,478.23,0,18.43,0.91,562.09
"69",6921200,1980,3,9,32,"A",41471.99,0,492.79,0,12.33,-5.91,320
"70",6921200,1980,3,10,31,"A",41471.99,0,461.56,0,16.93,0.52,458.89
"71",6921200,1980,3,11,30,"A",41817.59,0,500.35,0,13.9,-5.66,284.82
"72",6921200,1980,3,12,55,"A",41817.59,15.8,193.73,0,5.49,-2,520
"73",6921200,1980,3,13,86,"A",42163.2,5.64,137.18,0,4.42,-0.7,584.03
"74",6921200,1980,3,14,61,"A",42163.2,0,476.22,0,12.54,-5.74,345.44
"75",6921200,1980,3,15,51,"A",42163.2,0,455.45,0,19.88,1.43,552.52
"76",6921200,1980,3,16,72,"A",42508.8,0,336.6,0,19.44,7.95,989.54
"77",6921200,1980,3,17,408,"A",42508.8,17.09,326.31,0,16.96,0.08,596.91
"78",6921200,1980,3,18,122,"A",42854.4,0,429.1,0,14,-2.01,500.57
"79",6921200,1980,3,19,83,"A",42854.4,0,400.44,0,18.49,4,759.87
"80",6921200,1980,3,20,73,"A",43200,0,393.04,0,17.7,3.7,751.63
"81",6921200,1980,3,21,97,"A",43200,6.98,285.39,0,12.7,-0.35,599.07
"82",6921200,1980,3,22,70,"A",43200,0,455.2,0,15.22,-2.49,480.13
"83",6921200,1980,3,23,68,"A",43545.6,0,307.38,0,16,6,920
"84",6921200,1980,3,24,442,"A",43545.6,18.13,176.11,0,10.7,3.56,797.78
"85",6921200,1980,3,25,175,"A",43891.2,0.31,149.79,0,5.25,0.99,641.22
"86",6921200,1980,3,26,109,"A",43891.2,0,228.79,0,9.03,2.31,720
"87",6921200,1980,3,27,86,"A",44236.81,0,386.46,0,15.16,2.55,724.15
"88",6921200,1980,3,28,128,"A",44236.81,5.78,253.76,0,16.47,6.03,922.32
"89",6921200,1980,3,29,130,"A",44236.81,6.39,195.35,0,15.15,7.6,1047.73
"90",6921200,1980,3,30,940,"A",44582.39,23.52,228.77,0,12.63,4,800
"91",6921200,1980,3,31,213,"A",44582.39,0.18,289.62,0,10.95,2.96,756.42
"92",6921200,1980,4,1,121,"A",44928.01,0,451.58,0,18.35,3.37,789.58
"93",6921200,1980,4,2,90,"A",44928.01,0,510.88,0,21.77,1.5,645.55
"94",6921200,1980,4,3,129,"A",45273.61,7,310.48,0,20.32,7.17,1013.93
"95",6921200,1980,4,4,87,"A",45273.61,0,404.35,0,14.43,2.56,725.77
"96",6921200,1980,4,5,70,"A",45273.61,0,493.12,0,17.5,0.6,640
"97",6921200,1980,4,6,63,"A",45619.2,0,413.4,0,20.49,8,1080
"98",6921200,1980,4,7,62,"A",45619.2,0,416.94,0,22.76,10.06,1244.71
"99",6921200,1980,4,8,463,"A",45964.8,27.84,351.75,0,22.32,7.15,1011.88
"100",6921200,1980,4,9,139,"A",45964.8,0,361.19,0,14.5,5.02,881.24
"101",6921200,1980,4,10,116,"A",46310.39,0,511.09,0,19.55,2.46,720
"102",6921200,1980,4,11,108,"A",46310.39,1.55,461.16,0,21.09,6.95,996.02
"103",6921200,1980,4,12,96,"A",46310.39,0,493.78,0,14.89,-0.63,589.57
"104",6921200,1980,4,13,86,"A",46656,0,365.06,0,9.99,0.65,638.39
"105",6921200,1980,4,14,90,"A",46656,8.11,267.52,0,7.23,-1.5,560
"106",6921200,1980,4,15,103,"A",47001.61,0,488.28,0,14.22,-0.1,600
"107",6921200,1980,4,16,89,"A",47001.61,0,538.23,0,21.58,2.46,720
"108",6921200,1980,4,17,81,"A",47001.61,2.23,405.44,0,20.76,8.71,1136.65
"109",6921200,1980,4,18,78,"A",47347.21,0,444.33,0,19.5,7.11,1008.79
"110",6921200,1980,4,19,72,"A",47347.21,0,509.96,0,23,6.5,960
"111",6921200,1980,4,20,67,"A",47692.8,0,517.85,0,25.56,7.95,1036.94
"112",6921200,1980,4,21,63,"A",47692.8,0,524.03,0,28.54,9.71,1147.03
"113",6921200,1980,4,22,59,"A",47692.8,0,516.27,0,29.58,11.01,1245.09
"114",6921200,1980,4,23,55,"A",48038.39,0,503.84,0,28.62,11,1264.16
"115",6921200,1980,4,24,52,"A",48038.39,0,469.59,0,25.75,10.54,1266.39
"116",6921200,1980,4,25,50,"A",48384,2.6,355.39,0,18.78,6.85,987.85
"117",6921200,1980,4,26,49,"A",48384,1.12,193.52,0,11.83,6.99,999.38
"118",6921200,1980,4,27,55,"A",48384,8.43,278.84,0,14.45,4.6,847.94
"119",6921200,1980,4,28,49,"A",48729.61,0,434.37,0,19,6.46,956.81
"120",6921200,1980,4,29,45,"A",48729.61,0,524.57,0,21.99,4,800
"121",6921200,1980,4,30,42,"A",48741.87,0,516.66,0,22.74,4.94,866.71
"122",6921200,1980,5,1,39,"A",49075.2,0,451.88,0,21.95,7.96,1076.49
"123",6921200,1980,5,2,36,"A",49075.2,0,464.87,0,22.92,8.39,1111.14
"124",6921200,1980,5,3,34,"A",49414.11,0,496.23,0,24.5,8,1055.29
"125",6921200,1980,5,4,33,"A",49420.81,0,521.65,0,26.04,7.5,1000.09
"126",6921200,1980,5,5,31,"A",49420.81,0,530.51,0,26.93,7.51,990.34
"127",6921200,1980,5,6,29,"A",49766.39,0,496.21,0,26.54,9.5,1139.64
"128",6921200,1980,5,7,27,"A",49766.39,0,465.52,0,23.12,8.2,1087.02
"129",6921200,1980,5,8,26,"A",49766.39,2.11,458.7,0,16.5,1.86,709.14
"130",6921200,1980,5,9,24,"A",50112.01,0,550.14,0,19.55,-0.33,563.26
"131",6921200,1980,5,10,23,"A",50112.01,0,517.25,0,26.99,8.48,997.72
"132",6921200,1980,5,11,22,"A",50112.01,0,431.35,0,29.87,15.42,1654.06
"133",6921200,1980,5,12,22,"A",50393.84,12.28,298.71,0,27.55,14.82,1691.6
"134",6921200,1980,5,13,80,"A",50457.6,7.54,270.96,0,24.76,13.76,1580.14
