"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",7067000,1980,1,1,1480,"A",34214.39,0,255.69,0,8.68,-4.55,440
"2",7067000,1980,1,2,1390,"A",34214.39,0,269.09,0,10.52,-4.33,440
"3",7067000,1980,1,3,1330,"A",34214.39,4.52,145.97,0,5.06,-3.51,479.14
"4",7067000,1980,1,4,1260,"A",34217.91,0.72,122.96,0,0.86,-4.25,441.15
"5",7067000,1980,1,5,1190,"A",34560.02,0,163.23,0,1.76,-5.03,434.53
"6",7067000,1980,1,6,1140,"A",34560.02,0,243.83,0,5.72,-5.86,400
"7",7067000,1980,1,7,1120,"A",34560.02,1.95,274.99,0,6.95,-7.74,339.14
"8",7067000,1980,1,8,1100,"A",34560.02,0,209.2,0,1.65,-6.36,376.23
"9",7067000,1980,1,9,1050,"A",34560.02,0,279.5,0,2.5,-9.47,282.51
"10",7067000,1980,1,10,1020,"A",34560.02,0,291.49,0,6.74,-6.33,377.41
"11",7067000,1980,1,11,1090,"A",34843.69,10.62,211.5,0,14.26,0.03,602.7
"12",7067000,1980,1,12,1090,"A",34905.6,0,289.51,0,9.43,-5.09,432.84
"13",7067000,1980,1,13,1060,"A",34905.6,0,252.25,0,3.29,-7.54,357.03
"14",7067000,1980,1,14,1040,"A",34905.6,1.36,312.23,0,9.25,-5.93,395.09
"15",7067000,1980,1,15,1020,"A",34905.6,0,256.13,0,12.11,0.13,614.93
"16",7067000,1980,1,16,1040,"A",35189.29,6.53,135.91,0,14.66,7,999.99
"17",7067000,1980,1,17,1060,"A",35251.21,0,293.45,0,14.71,-1.07,560.03
"18",7067000,1980,1,18,1030,"A",35251.21,0,295.14,0,12.39,-3.03,480
"19",7067000,1980,1,19,1010,"A",35251.21,0,297.39,0,13.04,-2.47,511.58
"20",7067000,1980,1,20,993,"A",35366.84,0.81,239.78,0,10.9,0.51,637.92
"21",7067000,1980,1,21,980,"A",35596.78,0,207.35,0,5.69,-2.54,516.43
"22",7067000,1980,1,22,977,"A",35596.78,0.56,135.98,0,3.87,-1.16,560
"23",7067000,1980,1,23,967,"A",35596.78,0,311.38,0,6.49,-9,320
"24",7067000,1980,1,24,958,"A",35880.48,0,332.61,0,14.43,-5.78,397.91
"25",7067000,1980,1,25,942,"A",35942.4,0,318.07,0,17.21,-0.12,604.43
"26",7067000,1980,1,26,930,"A",35942.4,0,266.72,0,9.59,-1.6,549.49
"27",7067000,1980,1,27,903,"A",35942.4,0,191.1,0,0.87,-6.07,387.92
"28",7067000,1980,1,28,883,"A",36288,0,138.51,0,-2.38,-7.17,356
"29",7067000,1980,1,29,858,"A",36288,0,212.31,0,-1.95,-9.6,292.21
"30",7067000,1980,1,30,855,"A",36288,4.04,163.52,0,-2.09,-8.99,308.2
"31",7067000,1980,1,31,853,"A",36633.6,3.45,170.97,0,-4.9,-11.91,247.13
"32",7067000,1980,2,1,829,"A",36633.6,0,376.63,0,-2.49,-17.6,160
"33",7067000,1980,2,2,810,"A",36633.6,0,327.17,0,-2.15,-13.42,215.53
"34",7067000,1980,2,3,810,"A",36979.21,1.81,169.9,0,-1.63,-6.97,360
"35",7067000,1980,2,4,807,"A",36979.21,0,292.92,0,0.19,-9.24,301.41
"36",7067000,1980,2,5,824,"A",36979.21,8.84,214.07,0,2.52,-6.41,369.48
"37",7067000,1980,2,6,821,"A",37324.79,0,293.64,0,2.17,-6.86,361.56
"38",7067000,1980,2,7,805,"A",37324.79,0,243.52,0,-0.46,-7.48,344.88
"39",7067000,1980,2,8,831,"A",37324.79,17.28,127.88,0,-0.67,-5.27,418.63
"40",7067000,1980,2,9,833,"A",37670.4,4.61,159.39,0,-1.5,-6.73,368.66
"41",7067000,1980,2,10,806,"A",37670.4,0,383.97,0,0.39,-11.94,240
"42",7067000,1980,2,11,794,"A",37670.4,0,426.42,0,2.61,-13.38,214.52
"43",7067000,1980,2,12,787,"A",38015.97,0,447.63,0,3.01,-16.44,160
"44",7067000,1980,2,13,783,"A",38015.97,0,448.25,0,3.81,-15.14,200
"45",7067000,1980,2,14,777,"A",38015.97,0,429.43,0,9.84,-6.6,372.19
"46",7067000,1980,2,15,1490,"A",38361.59,15.1,262.21,0,11.28,0.37,623.61
"47",7067000,1980,2,16,4150,"A",38361.59,10.04,308.66,0,3.81,-9.76,290.42
"48",7067000,1980,2,17,4260,"A",38645.31,0,429.12,0,-1.04,-15.37,200
"49",7067000,1980,2,18,3210,"A",38707.22,0,454.19,0,4.35,-12.47,240
"50",7067000,1980,2,19,2700,"A",38707.22,0,358.02,0,5.67,-4.67,433.88
"51",7067000,1980,2,20,2420,"A",39052.82,1.27,274.67,0,9.41,1.91,712.57
"52",7067000,1980,2,21,2260,"A",39052.82,0.3,404.75,0,18.22,4.5,839.69
"53",7067000,1980,2,22,2420,"A",39056.35,0,439.84,0,19.83,3.22,767.15
"54",7067000,1980,2,23,2460,"A",39398.42,0,388.78,0,14.74,2.78,742.39
"55",7067000,1980,2,24,2180,"A",39398.42,0,349.47,0,9.08,-0.48,600
"56",7067000,1980,2,25,1950,"A",39743.98,3.7,283.75,0,5.2,-5.17,428.08
"57",7067000,1980,2,26,1770,"A",39743.98,0,480.97,0,3.54,-13.75,200
"58",7067000,1980,2,27,1650,"A",39743.98,0,487.19,0,11.67,-7.6,333.46
"59",7067000,1980,2,28,1580,"A",40089.57,0,478.32,0,19.16,-0.34,545.64
"60",7067000,1980,2,29,1480,"A",40089.57,0,499.62,0,17.42,-5.63,370.1
"61",7067000,1980,3,1,1400,"A",40435.18,5,312.3,0,0.06,-12.84,230.15
"62",7067000,1980,3,2,1320,"A",40435.18,0,417.82,0,-2.42,-15.07,200
"63",7067000,1980,3,3,1250,"A",40438.71,0,472.75,0,4.4,-11.92,240.11
"64",7067000,1980,3,4,1230,"A",40780.77,0,361.1,0,7.41,-3.17,482.88
"65",7067000,1980,3,5,1200,"A",40780.77,0,388.76,0,9.03,-2.7,501.38
"66",7067000,1980,3,6,1130,"A",41126.41,0,470.7,0,8.77,-7.51,354.84
"67",7067000,1980,3,7,1090,"A",41126.41,0,482.77,0,16.49,-1.56,506.91
"68",7067000,1980,3,8,1060,"A",41472.03,0,459.87,0,19.28,2.35,661.45
"69",7067000,1980,3,9,1040,"A",41472.03,0,493.39,0,13.31,-6,366.2
"70",7067000,1980,3,10,993,"A",41472.03,0,498.12,0,17.7,-2.92,403.2
"71",7067000,1980,3,11,946,"A",41817.6,0,513.38,0,17.71,-4.9,346.61
"72",7067000,1980,3,12,935,"A",41817.6,5.92,197.85,0,6.08,-1.94,525.2
"73",7067000,1980,3,13,945,"A",42163.21,2.22,126.74,0,4.06,-0.28,596.91
"74",7067000,1980,3,14,924,"A",42163.21,0,474.01,0,10.76,-7,338.29
"75",7067000,1980,3,15,906,"A",42163.21,0,494.57,0,17.45,-3.35,405.43
"76",7067000,1980,3,16,874,"A",42508.81,0,375.9,0,17.62,4.32,783.02
"77",7067000,1980,3,17,1150,"A",42508.81,25.46,248.87,0,13.43,2.46,731.7
"78",7067000,1980,3,18,1840,"A",42854.4,0,460.78,0,12.44,-5.51,398.62
"79",7067000,1980,3,19,2150,"A",42854.4,0,431.29,0,16.02,0.01,598.42
"80",7067000,1980,3,20,1920,"A",43200,0,321.4,0,15.58,4.95,875.83
"81",7067000,1980,3,21,1970,"A",43200,16.44,271.83,0,13,0.73,639.79
"82",7067000,1980,3,22,2110,"A",43200,0,469.74,0,15.2,-3.76,451.85
"83",7067000,1980,3,23,2130,"A",43545.61,0,379.17,0,16.02,2.86,753.01
"84",7067000,1980,3,24,2210,"A",43545.61,15.02,191.87,0,12.65,4.65,852.49
"85",7067000,1980,3,25,2290,"A",43891.19,0,215.99,0,7.61,1.16,658.65
"86",7067000,1980,3,26,2230,"A",43891.19,0,265.59,0,8.06,0.08,611.56
"87",7067000,1980,3,27,2080,"A",44236.79,0,444.7,0,14.06,-1.74,540.64
"88",7067000,1980,3,28,2000,"A",44236.79,10.22,282.47,0,16.11,3.88,806.26
"89",7067000,1980,3,29,1960,"A",44236.79,1.75,215.07,0,13.78,7,1000
"90",7067000,1980,3,30,2540,"A",44582.41,21.32,206.78,0,12.67,4.97,877.88
"91",7067000,1980,3,31,4150,"A",44582.41,3.44,218.8,0,11.24,3.83,806.09
"92",7067000,1980,4,1,3720,"A",44927.98,0,468.39,0,15.12,-0.4,600
"93",7067000,1980,4,2,3090,"A",44927.98,0,500.41,0,22.07,3.14,765.7
"94",7067000,1980,4,3,2730,"A",44927.98,4.85,305.17,0,23.36,10.17,1253.34
"95",7067000,1980,4,4,2460,"A",45273.6,0,468.63,0,19.57,3.56,792.53
"96",7067000,1980,4,5,2220,"A",45273.6,0,515.82,0,18.21,-1.18,560.9
"97",7067000,1980,4,6,2030,"A",45619.2,0,487.17,0,20.94,3.66,795.31
"98",7067000,1980,4,7,1920,"A",45619.2,0,434.98,0,23.29,9,1159.01
"99",7067000,1980,4,8,1860,"A",45961.27,7.55,307.71,0,21.49,8.82,1145.33
