"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",11180500,1980,1,1,1.3,"A",33869.26,6.06,140.02,0,14.81,7.32,1022.15
"2",11180500,1980,1,2,1.7,"A",34214.4,1.92,213.86,0,13.59,2.87,749.17
"3",11180500,1980,1,3,1.5,"A",34214.4,0,245.76,0,13.47,2.64,737.29
"4",11180500,1980,1,4,1.3,"A",34214.4,0,138.45,0,10.25,5.1,879.03
"5",11180500,1980,1,5,1.1,"A",34214.4,0,171.33,0,12.74,6.07,942.59
"6",11180500,1980,1,6,0.95,"A",34214.4,0,167.68,0,13.5,6.99,1007.05
"7",11180500,1980,1,7,0.88,"A",34214.4,0,245.86,0,14.85,4.22,816.41
"8",11180500,1980,1,8,1.3,"A",34214.4,0,230.62,0,14.66,5.14,871.87
"9",11180500,1980,1,9,2,"A",34560,10.97,95.49,0,13.57,8.82,1145.53
"10",11180500,1980,1,10,3.3,"A",34560,6.51,123.27,0,12.24,6.03,941.91
"11",11180500,1980,1,11,34,"A",34560,27.36,145.72,0,13.89,6.35,959.8
"12",11180500,1980,1,12,43,"A",34560,20.41,121.92,0,16.37,10.13,1250.57
"13",11180500,1980,1,13,104,"A",34560,21.26,83.18,0,16.21,12.06,1417.31
"14",11180500,1980,1,14,56,"A",34880.48,17.17,127.24,0,15.78,9.35,1188.02
"15",11180500,1980,1,15,29,"A",34905.61,9.17,134.82,0,14.11,7.4,1038.6
"16",11180500,1980,1,16,22,"A",34905.61,5.45,132.6,0,14.45,8.12,1091.83
"17",11180500,1980,1,17,20,"A",34905.61,5.37,111.05,0,13.8,8.44,1115.54
"18",11180500,1980,1,18,13,"A",34906.06,4.57,178.24,0,11.84,3.18,769.56
"19",11180500,1980,1,19,8,"A",35251.2,0,283.73,0,11.58,-0.1,608.47
"20",11180500,1980,1,20,5.7,"A",35251.2,0,290.28,0,13.47,1.16,660.39
"21",11180500,1980,1,21,4.6,"A",35251.2,0,317.13,0,14.94,-0.46,592.94
"22",11180500,1980,1,22,3.7,"A",35251.66,0,317.03,0,16.49,1.06,662.53
"23",11180500,1980,1,23,3.1,"A",35596.8,0,324.82,0,17.11,0.66,644.21
"24",11180500,1980,1,24,2.9,"A",35596.8,0,321.04,0,16.02,0.86,652.08
"25",11180500,1980,1,25,2.6,"A",35596.8,0,302.79,0,14.03,1.48,680.86
"26",11180500,1980,1,26,2.3,"A",35942.4,0,289.09,0,12.01,0.87,653.55
"27",11180500,1980,1,27,2.1,"A",35942.4,0,248.75,0,10.93,2.22,722.04
"28",11180500,1980,1,28,1.9,"A",35942.4,0,272.65,0,10.83,1.06,665.74
"29",11180500,1980,1,29,1.7,"A",36262.88,0,310.31,0,10.72,-1.28,560.16
"30",11180500,1980,1,30,1.4,"A",36288,0,315.88,0,11.38,-0.9,574.73
"31",11180500,1980,1,31,1.2,"A",36288,0,300.31,0,13.15,1.87,698.16
"32",11180500,1980,2,1,1.1,"A",36288,0,308.6,0,15.5,3.51,789.84
"33",11180500,1980,2,2,1.1,"A",36633.59,0,301.05,0,16,4.57,852.35
"34",11180500,1980,2,3,1,"A",36633.59,0,303.09,0,16.81,5.14,886.53
"35",11180500,1980,2,4,0.95,"A",36633.59,0,274.59,0,18.06,8.05,1084.19
"36",11180500,1980,2,5,0.88,"A",36979.2,0,269.09,0,17.27,7.68,1054.7
"37",11180500,1980,2,6,0.76,"A",36979.2,0,284.23,0,17.04,6.74,991.72
"38",11180500,1980,2,7,0.64,"A",36979.66,0,317.2,0,17.81,5.51,907.78
"39",11180500,1980,2,8,0.61,"A",37324.8,0,310.7,0,16.86,5.12,881.9
"40",11180500,1980,2,9,0.56,"A",37324.8,0,366.27,0,17.18,0.26,627.99
"41",11180500,1980,2,10,0.59,"A",37670.4,0,357.39,0,16.71,1,663.89
"42",11180500,1980,2,11,0.63,"A",37670.4,0,327.23,0,15.17,2.26,724.78
"43",11180500,1980,2,12,0.6,"A",37670.4,0,346.91,0,15.25,0.78,650.66
"44",11180500,1980,2,13,0.62,"A",38016,0,345.88,0,15.69,1.2,669.96
"45",11180500,1980,2,14,2.7,"A",38016,14.97,157.08,0,13.69,6.36,960.46
"46",11180500,1980,2,15,6.9,"A",38016,16.18,125.44,0,14.04,8.32,1105.74
"47",11180500,1980,2,16,55,"A",38361.61,18.14,125.85,0,14.71,8.94,1155.12
"48",11180500,1980,2,17,44,"A",38361.61,24.99,85.75,0,15.22,11.5,1359.97
"49",11180500,1980,2,18,27,"A",38707.21,14.92,81.56,0,15.69,12.29,1423.09
"50",11180500,1980,2,19,196,"A",38707.21,38.02,125.4,0,15.1,9.83,1226.05
"51",11180500,1980,2,20,69,"A",38707.21,12.08,165,0,13.05,6.29,961.17
"52",11180500,1980,2,21,76,"A",39052.8,18.56,140.63,0,13.95,8.42,1113.56
"53",11180500,1980,2,22,39,"A",39052.8,3.39,241.01,0,15.85,6.7,988.05
"54",11180500,1980,2,23,22,"A",39398.39,0,366.59,0,16.03,3.64,799.48
"55",11180500,1980,2,24,15,"A",39398.39,0,323.67,0,16.28,6.31,961.89
"56",11180500,1980,2,25,11,"A",39398.39,2,331.98,0,17.91,7.54,1046.3
"57",11180500,1980,2,26,8.3,"A",39743.99,0,342.34,0,19.15,8.23,1099.9
"58",11180500,1980,2,27,12,"A",39743.99,9.91,265.42,0,19.16,8.67,1133.29
"59",11180500,1980,2,28,11,"A",40089.6,11.76,249.16,0,17.78,7.62,1050.5
"60",11180500,1980,2,29,6.8,"A",40089.6,0,383.89,0,17.45,4.95,873.37
"61",11180500,1980,3,1,5.9,"A",40089.6,0,356.74,0,16.61,5.84,931.67
"62",11180500,1980,3,2,8.9,"A",40435.2,6.81,200.22,0,14.3,7.14,1021.12
"63",11180500,1980,3,3,11,"A",40435.2,5.21,225.78,0,13.89,5.81,928.38
"64",11180500,1980,3,4,9,"A",40780.8,4.76,288.5,0,15.26,3.65,795.47
"65",11180500,1980,3,5,23,"A",40780.8,12.81,222.45,0,14.56,6.79,989.87
"66",11180500,1980,3,6,27,"A",41126.39,7.65,258.73,0,13.09,3.8,806.85
"67",11180500,1980,3,7,16,"A",41126.39,0,417,0,15.61,2.78,748.36
"68",11180500,1980,3,8,12,"A",41126.39,0,419.84,0,16.48,3.58,796.45
"69",11180500,1980,3,9,9,"A",41472,0,447.31,0,18.42,3.15,766.35
"70",11180500,1980,3,10,7.4,"A",41472,0,457.69,0,19.57,3.22,772.27
"71",11180500,1980,3,11,6.4,"A",41817.61,0,403.24,0,17.88,6.24,957.79
"72",11180500,1980,3,12,5.3,"A",41817.61,0,439.03,0,14.48,1.33,676.87
"73",11180500,1980,3,13,4.9,"A",42163.2,0,445.35,0,16.23,2.52,738.01
"74",11180500,1980,3,14,4.5,"A",42163.2,0,408.27,0,15.91,4.74,861.83
"75",11180500,1980,3,15,4.6,"A",42163.2,2.35,346.28,0,14.73,4.34,838.32
"76",11180500,1980,3,16,3.9,"A",42508.8,0,454.29,0,15.27,1.49,680.28
"77",11180500,1980,3,17,3.7,"A",42508.8,0,460.36,0,16.15,1.65,687.27
"78",11180500,1980,3,18,3.5,"A",42854.4,0,436.01,0,16.72,3.64,799.48
"79",11180500,1980,3,19,3.2,"A",42854.4,0,442.17,0,19.24,5.23,891.45
"80",11180500,1980,3,20,3,"A",43200,0,436.35,0,18.76,5.07,883.9
"81",11180500,1980,3,21,3,"A",43200,1,403.12,0,15.89,4.16,827.31
"82",11180500,1980,3,22,2.9,"A",43200,0,452.3,0,19.5,4.54,851.02
"83",11180500,1980,3,23,2.7,"A",43545.6,0,476.63,0,20.38,3.31,776.99
"84",11180500,1980,3,24,2.5,"A",43545.6,0,468.51,0,19.14,3.06,762.43
"85",11180500,1980,3,25,2.7,"A",43891.2,5.86,276.84,0,15.6,4.97,871.57
"86",11180500,1980,3,26,2.8,"A",43891.2,0.3,419.92,0,14.17,1.15,668.52
"87",11180500,1980,3,27,2.5,"A",44236.8,0,427.35,0,16.13,3.11,766.38
"88",11180500,1980,3,28,2.3,"A",44236.8,0,474.04,0,19.79,3.46,786.59
"89",11180500,1980,3,29,2.1,"A",44236.8,0,481.75,0,21.32,4.05,819.86
"90",11180500,1980,3,30,2.1,"A",44582.4,0,457.87,0,20.29,4.97,875.67
"91",11180500,1980,3,31,1.9,"A",44582.4,0,413.26,0,18.92,6.11,949.41
"92",11180500,1980,4,1,1.9,"A",44927.99,0,434.98,0,17.71,3.87,812.74
"93",11180500,1980,4,2,1.8,"A",44927.99,0,431.37,0,16.86,3.25,774.5
"94",11180500,1980,4,3,1.7,"A",45273.59,0,419.13,0,16.91,3.9,814.05
"95",11180500,1980,4,4,1.9,"A",45273.59,7.49,253.63,0,14.49,5.15,886.62
"96",11180500,1980,4,5,3.9,"A",45273.59,21.62,192.33,0,15.02,7.93,1076.27
"97",11180500,1980,4,6,3.1,"A",45619.2,1.67,234.09,0,15.08,8.36,1108.86
"98",11180500,1980,4,7,2.1,"A",45619.2,0,471.52,0,17.03,1.87,701.49
"99",11180500,1980,4,8,1.9,"A",45964.8,0,494.93,0,19.76,2.78,749.08
"100",11180500,1980,4,9,1.8,"A",45964.8,0,421.91,0,19.54,6.81,996.01
"101",11180500,1980,4,10,1.7,"A",46310.4,0,486.33,0,20.03,3.77,806.36
"102",11180500,1980,4,11,1.7,"A",46310.4,0,499.65,0,23.38,5.62,916.54
"103",11180500,1980,4,12,1.5,"A",46310.4,0,510.34,0,25.68,6.42,971.9
"104",11180500,1980,4,13,1.4,"A",46656,0,520.59,0,26.31,5.84,931.17
"105",11180500,1980,4,14,1.4,"A",46656,0,418.59,0,21.46,8.24,1101.4
"106",11180500,1980,4,15,1.3,"A",47001.6,0,462.13,0,20.76,5.55,911.52
"107",11180500,1980,4,16,1.3,"A",47001.6,0,502.86,0,23.94,5.63,917.58
"108",11180500,1980,4,17,1.2,"A",47001.6,0,469.76,0,23.29,7.23,1026.68
"109",11180500,1980,4,18,1.8,"A",47347.2,0,457.03,0,21.36,6.34,958.73
"110",11180500,1980,4,19,1.6,"A",47347.2,0,438.3,0,21.83,7.66,1056.6
"111",11180500,1980,4,20,1.2,"A",47692.8,2.67,278.27,0,20.36,10.2,1255.75
"112",11180500,1980,4,21,2.1,"A",47692.8,4.24,262.38,0,14.98,5.05,882.78
"113",11180500,1980,4,22,2.2,"A",47692.8,4.05,229.66,0,12.84,4.58,851.7
"114",11180500,1980,4,23,1.9,"A",48038.4,6.77,218.05,0,13.95,6.24,958.33
"115",11180500,1980,4,24,1.4,"A",48038.4,0,379.85,0,17.23,6.63,982.81
"116",11180500,1980,4,25,1.5,"A",48384,0,376.64,0,17.21,6.85,996.17
"117",11180500,1980,4,26,1.7,"A",48384,0,463.73,0,18.58,4.67,857.1
"118",11180500,1980,4,27,1.6,"A",48384,0,461.57,0,21.08,7.08,1017.39
"119",11180500,1980,4,28,1.4,"A",48729.6,0,394.02,0,19.72,8.79,1143.33
"120",11180500,1980,4,29,1.2,"A",48729.6,0,374.47,0,18.73,8.71,1136.56
"121",11180500,1980,4,30,1.2,"A",48729.6,0,493.07,0,21.97,6.65,984.14
"122",11180500,1980,5,1,1.2,"A",49075.19,0,484,0,22.54,7.64,1054.94
"123",11180500,1980,5,2,1.1,"A",49075.19,0,476.19,0,21.44,7.12,1019.52
"124",11180500,1980,5,3,0.96,"A",49420.34,0,464.4,0,22.14,8.25,1101.87
"125",11180500,1980,5,4,0.96,"A",49420.79,0,477.35,0,22.34,7.7,1057.93
"126",11180500,1980,5,5,1,"A",49420.79,0,441.96,0,21.33,8.28,1103.87
"127",11180500,1980,5,6,1.4,"A",49766.41,0,417.8,0,19.72,7.72,1061.4
"128",11180500,1980,5,7,0.8,"A",49766.41,0,484.11,0,21.52,6.46,970.37
"129",11180500,1980,5,8,0.75,"A",49766.41,0,459.46,0,20.89,7.2,1024.36
"130",11180500,1980,5,9,0.68,"A",50112,5.96,220.22,0,16.28,8.67,1133.59
"131",11180500,1980,5,10,0.63,"A",50112,3.89,283.38,0,15.03,5.14,886.59
"132",11180500,1980,5,11,0.6,"A",50112,0,357.51,0,14.36,5.38,900.65
"133",11180500,1980,5,12,0.57,"A",50137.13,0,269.94,0,14.29,7.92,1073.62
"134",11180500,1980,5,13,0.54,"A",50457.6,0,301.17,0,14.94,7.94,1076.96
"135",11180500,1980,5,14,0.52,"A",50457.6,0,391.58,0,17.37,7.85,1068.23
"136",11180500,1980,5,15,0.48,"A",50457.6,0,471.37,0,19.4,7,1001.62
"137",11180500,1980,5,16,0.46,"A",50803.2,0,523.46,0,21.2,6.09,942.76
"138",11180500,1980,5,17,0.45,"A",50803.2,0,545.71,0,24.35,7.13,987.34
"139",11180500,1980,5,18,0.44,"A",50803.2,0,545.54,0,25.52,8.1,1007.39
"140",11180500,1980,5,19,0.42,"A",51148.35,0,559.02,0,27.1,8.08,961.26
"141",11180500,1980,5,20,0.4,"A",51148.81,0,549.43,0,27.51,9.43,949.06
"142",11180500,1980,5,21,0.4,"A",51148.81,0,450.71,0,21.75,9.76,1064.76
"143",11180500,1980,5,22,0.38,"A",51148.81,0,427.18,0,18.67,7.79,923.31
"144",11180500,1980,5,23,0.38,"A",51493.95,0,386.78,0,16.09,6.57,896.24
"145",11180500,1980,5,24,0.37,"A",51494.4,0,424.38,0,16.27,5.55,806.44
"146",11180500,1980,5,25,0.46,"A",51494.4,0,505.53,0,18.49,4.39,661.86
"147",11180500,1980,5,26,0.33,"A",51494.4,0,522.65,0,19.78,4.63,645.87
"148",11180500,1980,5,27,0.3,"A",51519.53,0,463.31,0,18.5,6.26,778.72
"149",11180500,1980,5,28,0.27,"A",51840,0,400.92,0,18.35,8.32,926.64
"150",11180500,1980,5,29,0.26,"A",51840,0,422.98,0,19.03,8.31,844.18
"151",11180500,1980,5,30,0.25,"A",51840,0,411.57,0,18.59,8.39,864.7
"152",11180500,1980,5,31,0.24,"A",51840,0,414.19,0,20.23,9.97,943.1
"153",11180500,1980,6,1,0.23,"A",51840,0,466.75,0,20.54,8.58,758.45
"154",11180500,1980,6,2,0.23,"A",52185.61,0,479.96,0,19.73,7.39,664.99
"155",11180500,1980,6,3,0.22,"A",52185.61,0,463.12,0,18.84,7.3,655.34
"156",11180500,1980,6,4,0.21,"A",52185.61,0,362.05,0,17.89,9.64,823.74
"157",11180500,1980,6,5,0.2,"A",52185.61,0,499.9,0,18.45,5.84,438.08
"158",11180500,1980,6,6,0.19,"A",52185.61,0,511.57,0,19.88,6.72,441.99
"159",11180500,1980,6,7,0.19,"A",52185.61,0,516.1,0,20.46,7.15,453.71
"160",11180500,1980,6,8,0.18,"A",52185.61,0,518.68,0,22.06,8.34,476.69
"161",11180500,1980,6,9,0.17,"A",52530.74,0,542.82,0,23.42,8.15,442.7
"162",11180500,1980,6,10,0.16,"A",52531.2,0,511.94,0,22.35,8.59,480.96
"163",11180500,1980,6,11,0.15,"A",52531.2,0,425.5,0,19.43,8.98,617.11
"164",11180500,1980,6,12,0.15,"A",52531.2,0,427,0,19.71,9.03,617.08
"165",11180500,1980,6,13,0.14,"A",52531.2,0,479.18,0,20.4,7.79,502.33
"166",11180500,1980,6,14,0.13,"A",52531.2,0,501.23,0,21.87,8.31,474.57
"167",11180500,1980,6,15,0.13,"A",52531.2,0,550.3,0,25.56,9.08,442.06
"168",11180500,1980,6,16,0.12,"A",52531.2,0,566.37,0,26.35,8.6,416.92
