"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",2465493,1980,1,1,36,"A",35596.8,0,195.37,0,8.56,1.93,708.24
"2",2465493,1980,1,2,32,"A",35596.8,0,322.83,0,11.89,-3.06,484.28
"3",2465493,1980,1,3,31,"A",35596.8,0,330.36,0,14.98,-1.61,549.16
"4",2465493,1980,1,4,50,"A",35596.8,13.27,234.6,0,13.76,0.07,608.85
"5",2465493,1980,1,5,47,"A",35596.8,0,192.98,0,4.96,-1.35,559.71
"6",2465493,1980,1,6,36,"A",35596.8,0,308.21,0,7.13,-5.31,415.34
"7",2465493,1980,1,7,33,"A",35596.8,0,327.93,0,12.67,-2.42,520
"8",2465493,1980,1,8,38,"A",35942.41,7.56,184.75,0,13.19,4.35,828.11
"9",2465493,1980,1,9,40,"A",35942.41,0.05,143.47,0,9.5,4.9,872.28
"10",2465493,1980,1,10,35,"A",35942.41,0,178.72,0,11.53,5.67,920
"11",2465493,1980,1,11,48,"A",35942.41,12.32,159.95,0,14.84,7.5,1040
"12",2465493,1980,1,12,52,"A",35942.41,8,239.02,0,15.25,1.67,693.08
"13",2465493,1980,1,13,43,"A",35942.41,0,244.77,0,10.91,2.54,723.3
"14",2465493,1980,1,14,36,"A",36279.4,0,248.37,0,13.59,4.97,877.59
"15",2465493,1980,1,15,34,"A",36288,0,307.2,0,16,3.75,801.14
"16",2465493,1980,1,16,40,"A",36288,0,273,0,15,5.14,891.32
"17",2465493,1980,1,17,189,"A",36288,20.52,146.16,0,14.83,8.43,1114.2
"18",2465493,1980,1,18,143,"A",36288,10.39,114.85,0,15.5,10.59,1287.33
"19",2465493,1980,1,19,80,"A",36339.84,0,340.88,0,18.07,2.85,747.66
"20",2465493,1980,1,20,62,"A",36633.6,0,348.1,0,19.5,3.23,778.72
"21",2465493,1980,1,21,56,"A",36633.6,1.03,290.93,0,16.5,6,920
"22",2465493,1980,1,22,129,"A",36633.6,21.53,172.38,0,14.5,7.03,1002.24
"23",2465493,1980,1,23,199,"A",36633.6,45.57,233.51,0,12.51,1.28,662.44
"24",2465493,1980,1,24,140,"A",36979.2,0,337.67,0,10.19,-2.5,512.71
"25",2465493,1980,1,25,89,"A",36979.2,0,358.74,0,15.63,0.19,615.13
"26",2465493,1980,1,26,85,"A",36979.2,6.47,141.29,0,13.86,8.13,1090.41
"27",2465493,1980,1,27,82,"A",36979.2,4.7,117.56,0,11.81,7.2,1015.72
"28",2465493,1980,1,28,67,"A",37324.8,0,290.06,0,11.49,2.07,720
"29",2465493,1980,1,29,58,"A",37324.8,0,258.22,0,10,2.1,717.97
"30",2465493,1980,1,30,56,"A",37324.8,0,285.37,0,9.73,0.79,642.8
"31",2465493,1980,1,31,66,"A",37324.8,13.56,254.17,0,9.79,-2.03,524.28
"32",2465493,1980,2,1,63,"A",37670.41,0,283.59,0,0.54,-7.79,336.11
"33",2465493,1980,2,2,51,"A",37670.41,0,354.95,0,2.4,-9.32,294.14
"34",2465493,1980,2,3,48,"A",37670.41,0,373.69,0,6,-7.19,360
"35",2465493,1980,2,4,46,"A",37670.41,0,343.03,0,8.02,-3.1,482.31
"36",2465493,1980,2,5,45,"A",38016.02,0,318.53,0,7.97,-1.66,544.01
"37",2465493,1980,2,6,48,"A",38016.02,6.72,221.67,0,7.88,-0.5,592.78
"38",2465493,1980,2,7,46,"A",38016.02,0,381.22,0,8.27,-4.82,440
"39",2465493,1980,2,8,65,"A",38361.61,0,374.79,0,8.84,-3.89,450.33
"40",2465493,1980,2,9,152,"A",38361.61,41.68,220.18,0,8.42,-0.04,607.37
"41",2465493,1980,2,10,96,"A",38361.61,18.89,196.4,0,5.51,-1.66,546.06
"42",2465493,1980,2,11,42,"A",38698.6,0,353.45,0,5,-5.66,401.14
"43",2465493,1980,2,12,39,"A",38707.2,0,381.45,0,7.78,-4.71,440
"44",2465493,1980,2,13,35,"A",38707.2,0,380.57,0,9.44,-3,480
"45",2465493,1980,2,14,34,"A",38707.2,0,422.54,0,13.9,-3,480.87
"46",2465493,1980,2,15,32,"A",39052.79,0,428.97,0,17.5,-1.03,560
"47",2465493,1980,2,16,36,"A",39052.79,12.28,301.71,0,16,1,640
