"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",12143600,1983,10,1,104,"A",41126.39,0,328,0,13.27,1.1,655.02
"2",12143600,1983,10,2,104,"A",40780.82,0,269.28,0,11.75,2.74,745.57
"3",12143600,1983,10,3,106,"A",40435.2,9.4,155.81,0,10.38,4.06,819.19
"4",12143600,1983,10,4,167,"A",40435.2,12.86,127.95,0,9.6,4.25,830.14
"5",12143600,1983,10,5,129,"A",40089.6,0,287.4,0,11.72,1.21,659.65
"6",12143600,1983,10,6,111,"A",40089.6,0,235.31,0,8.9,0.95,654.23
"7",12143600,1983,10,7,100,"A",39744,0,246.93,0,8.47,-0.26,599.9
"8",12143600,1983,10,8,100,"A",39398.4,0,270.27,0,11.42,1.49,678.56
"9",12143600,1983,10,9,93,"A",39398.4,0,213.18,0,10.52,3.18,772.1
"10",12143600,1983,10,10,95,"A",39052.8,0,259.94,0,10.41,0.74,640
"11",12143600,1983,10,11,91,"A",39052.8,0,296.3,0,12.97,0.3,621.2
"12",12143600,1983,10,12,87,"A",38707.2,0,297.88,0,13.76,0.42,626.58
"13",12143600,1983,10,13,87,"A",38361.59,0.07,273.29,0,14.11,2.66,737.7
"14",12143600,1983,10,14,87,"A",38361.59,3.38,73,0,5.3,1.93,703.45
"15",12143600,1983,10,15,89,"A",38016,0,157.95,0,6.88,0.93,650.2
"16",12143600,1983,10,16,85,"A",38016,4.25,167.54,0,9.06,0.35,622.17
"17",12143600,1983,10,17,93,"A",37670.39,7.3,109.09,0,7.52,2.11,712.32
"18",12143600,1983,10,18,89,"A",37670.39,0,179.3,0,7.5,0.54,632.27
"19",12143600,1983,10,19,93,"A",37324.81,9.52,121.02,0,8.03,2.15,715.67
"20",12143600,1983,10,20,97,"A",36979.21,8.58,83.64,0,8.89,4.84,864.68
"21",12143600,1983,10,21,97,"A",36979.21,18.64,123.02,0,11.2,4.92,869.5
"22",12143600,1983,10,22,357,"A",36633.61,20.28,125.44,0,9.8,3.56,794.12
"23",12143600,1983,10,23,200,"A",36633.61,0,205.52,0,8.6,0.56,635.17
"24",12143600,1983,10,24,156,"A",36288,0,189.99,0,7.66,0.23,619.5
"25",12143600,1983,10,25,134,"A",36288,0,186.55,0,10.92,3.47,783.47
"26",12143600,1983,10,26,121,"A",35942.41,0,246.06,0,16.32,4.26,828.06
"27",12143600,1983,10,27,116,"A",35888.85,0.07,195.75,0,12.99,4.95,875.62
"28",12143600,1983,10,28,109,"A",35596.8,0,192.92,0,10.61,2.77,745.67
"29",12143600,1983,10,29,106,"A",35251.2,0,192.63,0,10.91,3.04,761.71
"30",12143600,1983,10,30,100,"A",35251.2,13.54,97.15,0,11.67,6.53,963.04
