"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",14308990,1985,10,1,10,"A",41471.99,0,390.32,0,21.55,2.27,474.81
"2",14308990,1985,10,2,9.8,"A",41126.39,0,375.54,0,22.04,3.59,535.03
"3",14308990,1985,10,3,9.8,"A",41126.39,0,365.29,0,23.17,5.21,604.23
"4",14308990,1985,10,4,9.8,"A",40780.8,0,385.89,0,25.86,4.5,541.14
"5",14308990,1985,10,5,9.6,"A",40776.76,0,385.05,0,26.3,4.14,527.11
"6",14308990,1985,10,6,9.4,"A",40435.2,0,326.91,0,20.98,5.05,662.67
"7",14308990,1985,10,7,9.4,"A",40285.91,0,288.65,0,15.17,1.96,604.78
"8",14308990,1985,10,8,9.1,"A",40089.61,0,304.55,0,10.53,-3.76,411.1
"9",14308990,1985,10,9,9.3,"A",39760.71,0,341.56,0,11.76,-5.98,326.73
"10",14308990,1985,10,10,10,"A",39744.01,0,366,0,16.63,-5.19,317.68
"11",14308990,1985,10,11,12,"A",39415.11,7.25,240.65,0,17.34,-0.05,568.18
"12",14308990,1985,10,12,15,"A",39398.4,2.58,201.08,0,10.69,-1.01,565.9
"13",14308990,1985,10,13,13,"A",39069.51,0,286.15,0,12.77,-2.15,496.97
"14",14308990,1985,10,14,12,"A",39052.8,0,315.16,0,16.49,-1.76,479.79
"15",14308990,1985,10,15,12,"A",38903.5,0,326.43,0,20.16,-0.4,505.92
"16",14308990,1985,10,16,11,"A",38707.2,0,277.33,0,18.13,2.17,663.8
"17",14308990,1985,10,17,12,"A",38557.91,0,241.43,0,15.94,2.59,715.74
"18",14308990,1985,10,18,12,"A",38361.61,0,288.6,0,19.08,1.4,616.76
"19",14308990,1985,10,19,12,"A",38357.57,0,237.02,0,15.86,2.41,711.13
"20",14308990,1985,10,20,12,"A",38016,1.8,187.68,0,14.2,3.76,798.55
"21",14308990,1985,10,21,30,"A",38016,19.1,162.8,0,12.74,0.77,645.61
"22",14308990,1985,10,22,31,"A",37670.4,17.68,91.94,0,8.38,2.12,713.29
"23",14308990,1985,10,23,39,"A",37670.4,19.91,76.92,0,10.2,5.07,878.32
"24",14308990,1985,10,24,23,"A",37324.8,3.36,85.09,0,12.24,6.85,992.63
"25",14308990,1985,10,25,18,"A",37324.8,4.22,97.62,0,12.72,6.12,943.81
"26",14308990,1985,10,26,17,"A",36979.21,1.59,178.05,0,13.58,3.67,794.81
"27",14308990,1985,10,27,17,"A",36979.21,3.88,180.31,0,15.12,2.44,730.16
"28",14308990,1985,10,28,18,"A",36633.6,6.62,176.7,0,12,-0.41,593.64
"29",14308990,1985,10,29,17,"A",36633.6,0,245.67,0,10.98,-2.5,509.16
"30",14308990,1985,10,30,16,"A",36287.99,1.63,199.43,0,9.5,-0.63,585.12
"31",14308990,1985,10,31,16,"A",36287.99,2.8,120.07,0,7.11,0.06,612.62
"32",14308990,1985,11,1,16,"A",36283.95,0,197.33,0,11.51,1.63,687.89
"33",14308990,1985,11,2,15,"A",35942.41,0,224.59,0,15.01,3.03,763.14
"34",14308990,1985,11,3,15,"A",35942.41,0,235.5,0,17.08,4.05,804.09
"35",14308990,1985,11,4,15,"A",35596.8,0,193.32,0,13.69,4.09,808.02
"36",14308990,1985,11,5,19,"A",35596.8,7.55,171.84,0,9.28,-2.2,522.51
"37",14308990,1985,11,6,16,"A",35251.19,0,213.48,0,9.63,-1.16,563.85
"38",14308990,1985,11,7,16,"A",35251.19,0.14,180.87,0,10.95,2.14,710.8
"39",14308990,1985,11,8,18,"A",35251.19,9.8,147.7,0,9.4,-0.18,602.01
"40",14308990,1985,11,9,26,"A",34905.59,11.33,91.66,0,2.73,-2.48,511.17
"41",14308990,1985,11,10,23,"A",34905.59,15.38,119.51,0,1.08,-5.37,411.08
"42",14308990,1985,11,11,18,"A",34576.7,0,203.89,0,0.58,-8.25,326.96
"43",14308990,1985,11,12,17,"A",34560,0,237.85,0,0.83,-10.39,274.98
"44",14308990,1985,11,13,16,"A",34560,0,262.53,0,5,-9.04,305.28
"45",14308990,1985,11,14,16,"A",34214.4,0,258.71,0,7.53,-6.35,377.43
"46",14308990,1985,11,15,17,"A",34214.4,9.06,166.44,0,7.04,-3.2,483.41
"47",14308990,1985,11,16,32,"A",34214.4,8.54,79.7,0,5.79,1.6,686.54
"48",14308990,1985,11,17,38,"A",33868.8,16.18,97.56,0,3.36,-1.67,544.23
"49",14308990,1985,11,18,29,"A",33868.8,10.59,113.31,0,1.24,-4.53,438.62
"50",14308990,1985,11,19,23,"A",33868.8,2.54,171.47,0,0.83,-6.63,374.78
"51",14308990,1985,11,20,22,"A",33523.2,6.91,95.31,0,1.3,-3.38,480.15
"52",14308990,1985,11,21,21,"A",33523.2,8.2,101.95,0,0.27,-4.79,429.31
"53",14308990,1985,11,22,20,"A",33523.2,11.09,91.29,0,-0.16,-4.67,433.42
"54",14308990,1985,11,23,18,"A",33177.61,0,204.46,0,0.32,-8.43,322.73
"55",14308990,1985,11,24,18,"A",33177.61,3.71,133.43,0,1.87,-5.11,419.65
"56",14308990,1985,11,25,19,"A",33177.61,1.79,168.05,0,2.09,-5.31,412.67
"57",14308990,1985,11,26,17,"A",33028.3,0,232.59,0,2.93,-8.71,314.79
"58",14308990,1985,11,27,18,"A",32831.99,0,187.89,0,1.47,-6.46,378.94
"59",14308990,1985,11,28,50,"A",32831.99,17.13,133.73,0,3.43,-3.88,460.75
"60",14308990,1985,11,29,79,"A",32831.99,9.08,121.97,0,2.65,-3.78,464.26
"61",14308990,1985,11,30,39,"A",32827.95,0.01,204.87,0,1.18,-8.02,332.52
"62",14308990,1985,12,1,33,"A",32486.39,9.65,141.13,0,2.09,-5.77,400.35
"63",14308990,1985,12,2,284,"A",32486.39,14.24,119.89,0,5.08,-1.31,558.38
"64",14308990,1985,12,3,260,"A",32486.39,15.84,117.51,0,6.21,0.15,615.68
"65",14308990,1985,12,4,94,"A",32486.39,1.49,161.14,0,7.06,0.56,629.6
"66",14308990,1985,12,5,78,"A",32337.1,5.07,108.07,0,7.39,1.72,691.96
"67",14308990,1985,12,6,87,"A",32140.8,6.61,105.33,0,7.56,2.15,714.46
"68",14308990,1985,12,7,159,"A",32140.8,9.85,117.55,0,6.81,0.65,642.1
"69",14308990,1985,12,8,109,"A",32140.8,7.36,93.45,0,3.43,-1.18,562.46
