"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",7068000,1980,1,1,2180,"A",34214.44,0,258.96,0,8.95,-4.6,439.76
"2",7068000,1980,1,2,2090,"A",34217.65,0,261.86,0,9.69,-4.18,445.54
"3",7068000,1980,1,3,2010,"A",34238.39,3.95,134.76,0,3.69,-3.63,467.78
"4",7068000,1980,1,4,1940,"A",34261.27,0.49,121.72,0,0.43,-4.57,440.77
"5",7068000,1980,1,5,1870,"A",34337.97,0,154.69,0,1.15,-5.19,422.8
"6",7068000,1980,1,6,1820,"A",34410.27,0,241.02,0,5.31,-5.96,393.92
"7",7068000,1980,1,7,1790,"A",34489.89,1.96,262.35,0,6.69,-8.61,317.67
"8",7068000,1980,1,8,1750,"A",34555.3,0,209.79,0,1.03,-7.15,357.62
"9",7068000,1980,1,9,1710,"A",34559.93,0,272.39,0,2.11,-9.74,287.11
"10",7068000,1980,1,10,1680,"A",34593.93,0,288.27,0,7,-6.34,377.6
"11",7068000,1980,1,11,1730,"A",34644.93,7.88,216.98,0,13.75,0.35,621.97
"12",7068000,1980,1,12,1740,"A",34785.04,0,287.92,0,8.12,-5.69,400.82
"13",7068000,1980,1,13,1720,"A",34858.48,0,254.73,0,3.61,-7.08,359.03
"14",7068000,1980,1,14,1700,"A",34905.53,0.56,303.47,0,10.31,-5.59,406.48
"15",7068000,1980,1,15,1680,"A",34929.5,0,246.63,0,12.17,0.95,658.12
"16",7068000,1980,1,16,1690,"A",34990.53,5.45,133.64,0,14.64,7.19,1015.5
"17",7068000,1980,1,17,1690,"A",35156.96,0,281.76,0,13.96,-0.42,594.6
"18",7068000,1980,1,18,1680,"A",35251.17,0,300.7,0,12.55,-3.72,465.83
"19",7068000,1980,1,19,1660,"A",35254.37,0,294.25,0,12.91,-2.17,522.8
"20",7068000,1980,1,20,1640,"A",35314.31,0.34,232.77,0,10.28,0.42,626.73
"21",7068000,1980,1,21,1630,"A",35476.41,0,190.18,0,4.52,-2.85,495.72
"22",7068000,1980,1,22,1620,"A",35596.86,0.32,144.04,0,3.77,-1.52,547.55
"23",7068000,1980,1,23,1610,"A",35600.09,0,312.15,0,6.11,-9.38,295.11
