"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",1485500,1980,1,1,28,"A",33868.8,0,266.38,0,9.12,-4.6,440
"2",1485500,1980,1,2,27,"A",33868.8,0,186.45,0,7,-0.03,600
"3",1485500,1980,1,3,26,"A",33868.8,0,207.65,0,6.01,-2,520
"4",1485500,1980,1,4,26,"A",33868.8,3.9,140.75,0,4.42,-2.52,518.75
"5",1485500,1980,1,5,35,"A",33868.8,10.69,125.48,0,3.4,-2.5,520
"6",1485500,1980,1,6,41,"A",33868.8,4.01,173.51,0,-0.02,-7.73,341.7
"7",1485500,1980,1,7,45,"A",34213.57,2.48,269.58,0,4.87,-8.48,320
"8",1485500,1980,1,8,61,"A",34214.4,0,175.2,0,5.5,0.02,601.74
"9",1485500,1980,1,9,70,"A",34214.4,0,162.64,0,3.98,-1,560
"10",1485500,1980,1,10,65,"A",34214.4,0,266.11,0,4,-5.49,401.22
"11",1485500,1980,1,11,56,"A",34214.4,8.66,215.02,0,14.5,-0.6,591.71
"12",1485500,1980,1,12,79,"A",34329.76,10.66,202.13,0,14.58,1.46,677.08
"13",1485500,1980,1,13,111,"A",34560,0,207.38,0,5.91,-1.56,555.38
"14",1485500,1980,1,14,119,"A",34560,0,270.37,0,13.5,1,640
"15",1485500,1980,1,15,100,"A",34560,0,180.81,0,13.48,7.02,1001.6
"16",1485500,1980,1,16,80,"A",34560,0,250.67,0,12.04,1.92,713.33
"17",1485500,1980,1,17,65,"A",34904.78,0,220.96,0,9,0.99,640
"18",1485500,1980,1,18,65,"A",34905.61,12.21,83.19,0,7,3.5,800
"19",1485500,1980,1,19,166,"A",34905.61,19,115.5,0,7.5,2.48,720
"20",1485500,1980,1,20,267,"A",34905.61,0,227.37,0,7,-1,560
"21",1485500,1980,1,21,209,"A",35251.2,0,254.42,0,6.67,-2.71,503.17
"22",1485500,1980,1,22,140,"A",35251.2,11.59,209.5,0,8.29,-2.94,484.47
"23",1485500,1980,1,23,196,"A",35251.2,17.65,170.9,0,8,0.16,612.67
"24",1485500,1980,1,24,287,"A",35366.57,0,265.36,0,3,-6.5,360
"25",1485500,1980,1,25,235,"A",35596.79,0,274.87,0,7.19,-3.04,480.9
"26",1485500,1980,1,26,161,"A",35596.79,0,261.06,0,6.7,-2.5,520
"27",1485500,1980,1,27,121,"A",35596.79,0,226.82,0,4.49,-2.79,497.18
"28",1485500,1980,1,28,99,"A",35942.4,0,226.87,0,5.72,-1.52,558.75
"29",1485500,1980,1,29,81,"A",35942.4,0,211.74,0,4,-2.51,518.83
"30",1485500,1980,1,30,66,"A",35942.4,0,243.32,0,1,-6.65,360
"31",1485500,1980,1,31,53,"A",36288.01,1,182.61,0,-2,-6.51,360
"32",1485500,1980,2,1,44,"A",36288.01,0,276.76,0,-2.55,-9.97,280
"33",1485500,1980,2,2,39,"A",36288.01,0,304.41,0,-1.5,-10,280
"34",1485500,1980,2,3,34,"A",36633.61,0,283.06,0,-1.02,-8.56,320
