"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",5514500,1980,1,1,12,"A",33523.2,0,201.54,0,4.79,-3.83,458.16
"2",5514500,1980,1,2,11,"A",33523.2,0,117.64,0,1.41,-3.08,481.9
"3",5514500,1980,1,3,11,"A",33523.2,0,80.56,0,-0.13,-3.07,483.31
"4",5514500,1980,1,4,10,"A",33560.29,0,131.47,0,0.5,-4.51,442.06
"5",5514500,1980,1,5,9.9,"A",33646.28,1.08,129.9,0,1.05,-3.87,451.27
"6",5514500,1980,1,6,9.7,"A",33815.5,1.87,170.46,0,3.32,-3.88,457
"7",5514500,1980,1,7,9.4,"A",33868.8,2.92,232.49,0,4.5,-10.87,277.51
"8",5514500,1980,1,8,9,"A",33868.8,0,236.36,0,-2.73,-11.45,252.07
"9",5514500,1980,1,9,8.6,"A",33868.8,0,246.97,0,-2.77,-12.02,240
"10",5514500,1980,1,10,9.2,"A",33883.08,0,302.14,0,5.22,-9.47,289.73
"11",5514500,1980,1,11,10,"A",34048.46,0,312.96,0,13.88,-4.26,446.95
"12",5514500,1980,1,12,9.2,"A",34199.38,0,305.61,0,4.32,-10.14,280
"13",5514500,1980,1,13,8.4,"A",34214.36,0,251.76,0,2.66,-6.7,366.88
"14",5514500,1980,1,14,12,"A",34214.36,0.54,297.69,0,7.47,-5.71,400.31
"15",5514500,1980,1,15,13,"A",34251.45,0,274.38,0,11.74,-0.63,585.04
"16",5514500,1980,1,16,16,"A",34506.69,5.52,145.75,0,12.98,5.2,895.92
"17",5514500,1980,1,17,16,"A",34560,0,249.52,0,11.61,0.47,628.27
"18",5514500,1980,1,18,15,"A",34560,0,276.24,0,7.09,-6.24,380.22
"19",5514500,1980,1,19,14,"A",34597.09,0,205.74,0,3.23,-4.49,440
"20",5514500,1980,1,20,14,"A",34852.35,2.7,137.27,0,2.3,-3.11,485.85
"21",5514500,1980,1,21,12,"A",34905.58,0.04,196.85,0,2.43,-4.69,440
"22",5514500,1980,1,22,12,"A",34905.58,0,171.89,0,2.6,-3.4,478.11
"23",5514500,1980,1,23,10,"A",35028.71,0,274.12,0,1.47,-10.04,280
"24",5514500,1980,1,24,9.9,"A",35251.23,0,301.55,0,7.35,-7.71,340.83
"25",5514500,1980,1,25,9.9,"A",35251.23,0,286.35,0,10.33,-2.63,508.51
"26",5514500,1980,1,26,9.9,"A",35288.34,0,282.12,0,5.81,-6.06,389.72
"27",5514500,1980,1,27,9.9,"A",35596.81,0.29,241.62,0,-2.75,-11.05,266.94
"28",5514500,1980,1,28,8.9,"A",35596.81,0,152.2,0,-6.38,-11.05,267.34
"29",5514500,1980,1,29,8.4,"A",35611.09,0,203.8,0,-5.48,-11.94,240
"30",5514500,1980,1,30,9.4,"A",35942.39,8.18,141.13,0,-6.19,-11.49,246.15
"31",5514500,1980,1,31,9.9,"A",35942.39,2.18,308.27,0,-8.05,-19.09,134.01
"32",5514500,1980,2,1,9.4,"A",35956.67,0,369.88,0,-6.75,-22.5,111.41
"33",5514500,1980,2,2,9.4,"A",36287.97,0,348.81,0,-4.99,-18.25,152.54
"34",5514500,1980,2,3,9.9,"A",36287.97,0,281.97,0,-2.61,-11.69,244.67
"35",5514500,1980,2,4,9.4,"A",36325.06,0,346.42,0,-2.59,-15.64,181.63
"36",5514500,1980,2,5,10,"A",36633.6,4.77,228.77,0,0.09,-10.2,278.61
"37",5514500,1980,2,6,12,"A",36633.6,0,236.12,0,0.4,-6.66,360.79
"38",5514500,1980,2,7,11,"A",36813.3,0,225.16,0,-0.72,-7.25,356.99
"39",5514500,1980,2,8,10,"A",36979.21,3.73,155.09,0,-1.74,-7.01,360
"40",5514500,1980,2,9,11,"A",36979.21,5.19,167.33,0,-2.26,-8.3,322.39
"41",5514500,1980,2,10,11,"A",37324.82,0,376.38,0,-2.74,-15.42,184.85
"42",5514500,1980,2,11,10,"A",37324.82,0,306.73,0,-2.45,-10.97,270.81
"43",5514500,1980,2,12,10,"A",37402.11,0,391.86,0,-2.98,-16.25,161.19
"44",5514500,1980,2,13,9.9,"A",37670.37,0,403.98,0,1.01,-13.39,213.65
"45",5514500,1980,2,14,9.9,"A",37670.37,0,310.79,0,4.29,-4.3,446.64
"46",5514500,1980,2,15,15,"A",38015.98,8.34,184.03,0,3.72,-2.53,508.84
"47",5514500,1980,2,16,17,"A",38015.98,5.81,301.35,0,-1.64,-14.42,200
"48",5514500,1980,2,17,14,"A",38093.32,0,397.31,0,-3.38,-15.44,192.9
"49",5514500,1980,2,18,12,"A",38361.58,0,432.71,0,2,-13.64,209.26
"50",5514500,1980,2,19,19,"A",38361.58,0,368.44,0,7.3,-3.59,471.73
"51",5514500,1980,2,20,24,"A",38707.23,0,262.15,0,8.21,1.44,675.14
"52",5514500,1980,2,21,38,"A",38707.23,0,296.51,0,9.9,1.97,703.52
"53",5514500,1980,2,22,161,"A",38946.95,0,334.07,0,12.6,3.24,770.59
"54",5514500,1980,2,23,156,"A",39052.8,0,236.34,0,7.45,1.74,698.6
"55",5514500,1980,2,24,110,"A",39054.39,0,355.82,0,6.24,-3.11,486.03
"56",5514500,1980,2,25,98,"A",39398.36,0.27,416.64,0,5.87,-6.36,373.49
"57",5514500,1980,2,26,56,"A",39398.36,0,444.03,0,-0.06,-13.97,200
"58",5514500,1980,2,27,68,"A",39743.96,0,432.35,0,5.05,-8.19,312.24
"59",5514500,1980,2,28,63,"A",39743.96,0,341.59,0,6.39,-2.41,497.8
"60",5514500,1980,2,29,60,"A",40036.31,0,403.78,0,1.99,-9.25,292.8
"61",5514500,1980,3,1,56,"A",40089.59,11.07,251.6,0,-4.55,-12.64,239.88
"62",5514500,1980,3,2,60,"A",40103.88,0,482.3,0,-3.78,-19.66,120
"63",5514500,1980,3,3,53,"A",40435.23,0,472.21,0,1.19,-13.55,207.04
"64",5514500,1980,3,4,41,"A",40435.23,0,447.37,0,8.25,-4.89,391.68
"65",5514500,1980,3,5,44,"A",40780.83,3.71,403.33,0,8.1,-9.57,281.67
"66",5514500,1980,3,6,60,"A",40780.83,0,448.32,0,2.35,-10.29,279.87
"67",5514500,1980,3,7,84,"A",41126.39,0,425.86,0,8.2,-3.52,444.47
"68",5514500,1980,3,8,175,"A",41126.39,6.11,194.75,0,5.91,-0.13,603.37
"69",5514500,1980,3,9,188,"A",41471.98,0,470.05,0,8.61,-5.5,336.77
"70",5514500,1980,3,10,161,"A",41471.98,0,477.05,0,13.22,-1.77,400.92
"71",5514500,1980,3,11,132,"A",41473.57,0,514.07,0,9.68,-8.45,241.44
"72",5514500,1980,3,12,116,"A",41817.59,5.13,326.43,0,4.36,-4.83,412.36
"73",5514500,1980,3,13,110,"A",41817.59,15.47,144.38,0,0.87,-3.42,480
"74",5514500,1980,3,14,95,"A",42163.24,0.56,468.02,0,5.69,-8.16,313.93
"75",5514500,1980,3,15,110,"A",42163.24,0,505.92,0,14.76,-1.7,433.3
"76",5514500,1980,3,16,1180,"A",42508.78,0,434.87,0,18.09,5.65,758.64
"77",5514500,1980,3,17,894,"A",42508.78,7.17,355.53,0,14.63,0.24,586.94
"78",5514500,1980,3,18,616,"A",42854.37,0,479.52,0,11.84,-2.54,447.37
"79",5514500,1980,3,19,350,"A",42854.37,0,479.98,0,17.54,2.38,600.09
"80",5514500,1980,3,20,232,"A",43199.96,0,439,0,17.66,4.38,715.97
"81",5514500,1980,3,21,186,"A",43199.96,4.93,302.98,0,12.81,1.06,644.63
"82",5514500,1980,3,22,154,"A",43199.96,0,456.84,0,12.38,-3.13,441.43
"83",5514500,1980,3,23,132,"A",43545.58,0,366.34,0,14.23,3.22,740.48
"84",5514500,1980,3,24,229,"A",43545.58,16.34,248.79,0,13.83,4.14,820.9
"85",5514500,1980,3,25,510,"A",43891.25,1.17,315.96,0,8.86,-0.76,578.62
"86",5514500,1980,3,26,320,"A",43891.25,0,339.37,0,9.01,-0.51,595.23
"87",5514500,1980,3,27,220,"A",44236.8,0,385.32,0,12.28,0.94,641.03
"88",5514500,1980,3,28,180,"A",44236.8,3.49,288.43,0,14.58,5.21,895.09
"89",5514500,1980,3,29,158,"A",44582.36,3.75,169.81,0,10.16,4.64,851.04
"90",5514500,1980,3,30,2690,"A",44582.36,22.71,153.04,0,8.97,3.92,802.72
"91",5514500,1980,3,31,3730,"A",44926.38,6.22,219.12,0,10.13,2.68,734.17
"92",5514500,1980,4,1,1230,"A",44927.96,0,438.43,0,13.59,0.66,637.52
"93",5514500,1980,4,2,536,"A",44927.96,0,449.88,0,16.59,2.89,745
"94",5514500,1980,4,3,340,"A",45273.61,3.29,287.86,0,17.25,7.51,1040.89
"95",5514500,1980,4,4,248,"A",45273.61,0,434.57,0,15.58,3.26,770.62
"96",5514500,1980,4,5,203,"A",45619.22,0,484.57,0,16.26,1.03,647.05
"97",5514500,1980,4,6,174,"A",45619.22,0,436.14,0,19.04,6.39,940.79
"98",5514500,1980,4,7,156,"A",45964.83,7.14,315.23,0,21.8,9.45,1195.72
"99",5514500,1980,4,8,8620,"A",45964.83,27.11,326.5,0,21.06,8.17,1093.85
"100",5514500,1980,4,9,2680,"A",46296.12,2.94,237.86,0,11.11,3.94,809.26
"101",5514500,1980,4,10,861,"A",46310.39,3.18,350.54,0,13.22,0.83,642.26
"102",5514500,1980,4,11,507,"A",46363.64,0,441.97,0,17.47,5.28,896.27
"103",5514500,1980,4,12,345,"A",46655.95,0,457.64,0,12.75,0.08,611.4
"104",5514500,1980,4,13,250,"A",46655.95,0,402.57,0,10.35,0.26,620.72
"105",5514500,1980,4,14,236,"A",47001.58,14.21,289.2,0,8.23,-1,560
"106",5514500,1980,4,15,451,"A",47001.58,0.88,431.43,0,11.04,-0.87,570.12
"107",5514500,1980,4,16,1680,"A",47345.62,0,510.04,0,16.22,0.89,644.33
"108",5514500,1980,4,17,804,"A",47347.21,2.41,391.37,0,17.3,5.47,913.24
"109",5514500,1980,4,18,876,"A",47453.05,8.18,354.38,0,17.92,4.96,876.65
"110",5514500,1980,4,19,504,"A",47692.82,0,514.03,0,22.98,6.57,964.28
"111",5514500,1980,4,20,353,"A",47692.82,0,491.17,0,25.41,10.12,1229.07
"112",5514500,1980,4,21,268,"A",48038.39,0,510.28,0,28.62,11.17,1282.64
"113",5514500,1980,4,22,220,"A",48038.39,0,495.83,0,30.26,13.38,1483.62
"114",5514500,1980,4,23,188,"A",48306.68,0,461.29,0,29.1,14.64,1647.82
"115",5514500,1980,4,24,161,"A",48383.99,0,514.17,0,22.37,5.86,915.24
"116",5514500,1980,4,25,138,"A",48383.99,0,499.87,0,16.67,1.9,709.19
"117",5514500,1980,4,26,122,"A",48729.59,0,424.03,0,16.62,5.41,911.2
"118",5514500,1980,4,27,110,"A",48729.59,0,430.93,0,16.8,5.31,903.32
"119",5514500,1980,4,28,101,"A",48997.88,0,452.63,0,17.34,4.76,860.98
"120",5514500,1980,4,29,93,"A",49075.24,0,436.35,0,17.34,5.29,901.21
"121",5514500,1980,4,30,89,"A",49075.24,0,323.1,0,17.25,9,1160
"122",5514500,1980,5,1,84,"A",49420.82,0,479.91,0,20.11,5.81,917.47
"123",5514500,1980,5,2,78,"A",49420.82,0,488.37,0,22.58,7.5,1017.8
"124",5514500,1980,5,3,73,"A",49586.77,0,503.06,0,24.98,8.49,1064.17
