"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",12145500,1980,1,1,120,"A",30067.2,14.87,61.43,0,7.65,3.4,780.58
"2",12145500,1980,1,2,122,"A",30067.2,7.54,69.08,0,6.67,1.77,700.16
"3",12145500,1980,1,3,118,"A",30067.2,13.54,86.15,0,5.29,-1.02,570.67
"4",12145500,1980,1,4,103,"A",30067.2,7,69.55,0,3.46,-1.18,563.97
"5",12145500,1980,1,5,102,"A",30090.53,10.25,75.41,0,2.07,-2.97,493.4
"6",12145500,1980,1,6,85,"A",30409.67,1.49,121.7,0,-0.02,-7.16,355.36
"7",12145500,1980,1,7,78,"A",30412.8,1.36,108.85,0,-2.18,-7.54,344.45
"8",12145500,1980,1,8,74,"A",30412.8,9.34,50.32,0,-3.61,-6.42,378.77
"9",12145500,1980,1,9,71,"A",30412.8,7.33,59.18,0,-3.77,-7.02,364.09
"10",12145500,1980,1,10,65,"A",30755.26,7.41,94.35,0,-1.37,-6.79,371.57
"11",12145500,1980,1,11,67,"A",30758.4,15.37,96.89,0,1.61,-4.16,453.11
"12",12145500,1980,1,12,394,"A",30758.4,26.5,135.8,0,8.53,-2.55,512.81
"13",12145500,1980,1,13,306,"A",30781.72,10.62,115.39,0,5.92,-1.47,551.23
"14",12145500,1980,1,14,278,"A",31104,8.39,53.03,0,3.09,0.26,618.68
"15",12145500,1980,1,15,269,"A",31104,9.4,74.38,0,4.63,0.45,627.84
"16",12145500,1980,1,16,495,"A",31127.33,24.55,67.16,0,5.03,1.38,674.53
"17",12145500,1980,1,17,471,"A",31449.6,19.52,98.9,0,3.87,-1.7,540.76
"18",12145500,1980,1,18,278,"A",31449.6,0,162.65,0,1.31,-6.2,385.83
"19",12145500,1980,1,19,202,"A",31678.3,0,175.36,0,2.41,-6.47,375.08
"20",12145500,1980,1,20,161,"A",31795.2,0,174.49,0,4.86,-3.49,471.85
"21",12145500,1980,1,21,133,"A",31795.2,0,163.94,0,5,-2.42,512.1
