"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",14222500,1980,1,1,1410,"A",30758.4,29.27,60.15,0,5.63,1.11,662.64
"2",14222500,1980,1,2,1320,"A",30758.4,11.08,84.18,0,6.61,0.04,614.72
"3",14222500,1980,1,3,1270,"A",30758.4,14.22,89.02,0,4.72,-2.2,522.74
"4",14222500,1980,1,4,1180,"A",31006.51,10.6,88.9,0,4.49,-2.38,516.62
"5",14222500,1980,1,5,1490,"A",31104,24.59,34.8,0,2.02,-0.3,598.29
"6",14222500,1980,1,6,1230,"A",31104,0,168.57,0,2.09,-9.11,308.17
"7",14222500,1980,1,7,1010,"A",31104,0,171.31,0,1.26,-10.1,287.73
"8",14222500,1980,1,8,895,"A",31104,32.78,95.46,0,-2.44,-8.53,322.55
"9",14222500,1980,1,9,790,"A",31449.6,53.27,24.32,0,-6.06,-6.36,381.77
"10",14222500,1980,1,10,682,"A",31449.6,32.15,84.24,0,-1.65,-6.58,373.7
"11",14222500,1980,1,11,638,"A",31449.6,25.04,116.71,0,-1.81,-8.78,314.66
"12",14222500,1980,1,12,2900,"A",31449.6,59.93,183.93,0,7.72,-7.39,351.86
"13",14222500,1980,1,13,3550,"A",31795.2,36.23,130.75,0,6.16,-1.89,534.48
"14",14222500,1980,1,14,3970,"A",31795.2,29.32,81.89,0,4.32,-0.11,606.38
"15",14222500,1980,1,15,2910,"A",31795.2,15.73,126,0,4.33,-2.83,499.79
"16",14222500,1980,1,16,2900,"A",32043.33,17.72,86.11,0,3.65,-0.94,571.93
"17",14222500,1980,1,17,2840,"A",32140.81,18.06,109.65,0,3.48,-2.44,513.68
"18",14222500,1980,1,18,2030,"A",32140.81,0,235.57,0,2.67,-8.73,317.84
"19",14222500,1980,1,19,1540,"A",32388.92,0,236.02,0,1.07,-10.03,286.84
"20",14222500,1980,1,20,1220,"A",32486.39,0,249.16,0,3.46,-8.84,315.6
"21",14222500,1980,1,21,1000,"A",32486.39,0,220.4,0,3.21,-6.4,379.68
"22",14222500,1980,1,22,855,"A",32831.99,0,269.84,0,7.38,-7.48,351.11
"23",14222500,1980,1,23,740,"A",32831.99,0,272.12,0,6.52,-8.2,332.8
"24",14222500,1980,1,24,682,"A",32831.99,0,258.5,0,6.39,-5.96,391.63
"25",14222500,1980,1,25,634,"A",33177.6,1.71,228.96,0,5.86,-5.33,413.27
"26",14222500,1980,1,26,574,"A",33177.6,5.24,196.01,0,2.64,-8.09,335.65
"27",14222500,1980,1,27,520,"A",33425.71,0,279.08,0,-4.84,-17.67,158.33
"28",14222500,1980,1,28,470,"A",33523.21,0,293.62,0,-5.48,-19.77,132.67
"29",14222500,1980,1,29,430,"A",33528.63,0,304.77,0,-5.16,-20.94,120.1
"30",14222500,1980,1,30,400,"A",33868.82,0,312.54,0,-3.26,-20.41,125.9
"31",14222500,1980,1,31,370,"A",33868.82,0,301.34,0,-1.01,-15.62,184.51
"32",14222500,1980,2,1,500,"A",34214.4,17.15,160.13,0,0.6,-7.02,360.05
"33",14222500,1980,2,2,1260,"A",34214.4,24.92,171.62,0,3.56,-4.76,431.57
"34",14222500,1980,2,3,1990,"A",34560,18.72,113.78,0,5.53,0.44,633.47
"35",14222500,1980,2,4,1490,"A",34560,4.37,201.79,0,9.11,-0.98,562.09
"36",14222500,1980,2,5,1210,"A",34808.13,0,278.85,0,9.03,-2.15,524.1
"37",14222500,1980,2,6,1980,"A",34905.61,17.18,94.25,0,4.24,0.25,621.8
"38",14222500,1980,2,7,2440,"A",34995.69,23.05,80.29,0,2.69,-0.52,589.31
"39",14222500,1980,2,8,1670,"A",35251.2,0,272.4,0,6.73,-3.23,485.2
"40",14222500,1980,2,9,1260,"A",35256.62,0,285.39,0,6.71,-4.01,457.89
"41",14222500,1980,2,10,1010,"A",35596.8,0,290.81,0,7.56,-3.46,477.33
"42",14222500,1980,2,11,845,"A",35602.22,0,316.75,0,7.2,-5.37,413.08
"43",14222500,1980,2,12,725,"A",35942.39,0,308.09,0,5.3,-6.33,382.24
"44",14222500,1980,2,13,654,"A",35947.81,0,349.05,0,8.6,-7.16,360.7
"45",14222500,1980,2,14,586,"A",36288,0.77,229.13,0,2.03,-5.68,403.48
"46",14222500,1980,2,15,534,"A",36378.09,9.37,120.21,0,-2.96,-7.81,341.46
"47",14222500,1980,2,16,489,"A",36633.59,7.4,180.73,0,0.14,-7.49,352.09
"48",14222500,1980,2,17,485,"A",36881.7,11.92,241.35,0,4.38,-7.09,363.58
"49",14222500,1980,2,18,622,"A",36979.2,21.08,155.28,0,5.06,-1.21,562.08
"50",14222500,1980,2,19,895,"A",37324.8,19.13,135.29,0,7.21,1.92,702.16
"51",14222500,1980,2,20,1020,"A",37324.8,10.06,185.3,0,7.12,-0.28,600.8
"52",14222500,1980,2,21,845,"A",37670.42,1.02,311.25,0,6.5,-4.28,447.52
"53",14222500,1980,2,22,710,"A",37670.42,0,338.53,0,7.05,-3.86,461.4
"54",14222500,1980,2,23,658,"A",38015.99,7.39,232.97,0,6.77,-2.46,512.77
"55",14222500,1980,2,24,606,"A",38015.99,5.81,186.91,0,6.93,0.1,618.82
"56",14222500,1980,2,25,606,"A",38361.6,8.57,176.87,0,7.48,1.24,671.8
"57",14222500,1980,2,26,1040,"A",38361.6,25.39,117.43,0,6.62,2.77,747.64
"58",14222500,1980,2,27,1220,"A",38707.2,13.18,150.32,0,8.16,3.31,777.79
"59",14222500,1980,2,28,1310,"A",38712.63,14.21,191.13,0,8.18,2.07,713.33
"60",14222500,1980,2,29,1240,"A",39052.8,8.27,252.15,0,6.82,-1.67,544.95
"61",14222500,1980,3,1,996,"A",39398.38,0,395.83,0,8.62,-2.47,515.38
"62",14222500,1980,3,2,820,"A",39398.38,0,416.22,0,12.19,-0.54,593.19
"63",14222500,1980,3,3,710,"A",39744.02,0,409.23,0,12.66,0.5,636.63
"64",14222500,1980,3,4,670,"A",39744.02,4.05,194.56,0,6.93,1.1,664.97
"65",14222500,1980,3,5,642,"A",40089.61,6.42,222.49,0,6.76,-0.03,611.71
"66",14222500,1980,3,6,590,"A",40089.61,14.34,176.75,0,3.02,-1.83,537.3
"67",14222500,1980,3,7,542,"A",40435.2,2.68,338.3,0,8.16,-1.22,561.5
"68",14222500,1980,3,8,522,"A",40780.79,4.47,255.77,0,8.01,0.13,617.15
"69",14222500,1980,3,9,489,"A",40780.79,0,390.74,0,6.88,-2.78,502.78
"70",14222500,1980,3,10,485,"A",41126.39,0,328.89,0,6.85,-0.39,595.81
"71",14222500,1980,3,11,715,"A",41126.39,23.58,318.91,0,7.99,-2.82,502.74
"72",14222500,1980,3,12,770,"A",41472.02,19.69,214.03,0,4.01,-1.72,541.98
"73",14222500,1980,3,13,1170,"A",41472.02,32,151.88,0,2.53,-1.32,557.55
"74",14222500,1980,3,14,1250,"A",41817.61,27.97,164.73,0,3.46,-0.65,584.32
"75",14222500,1980,3,15,1090,"A",42163.2,20.96,198.25,0,2.55,-2.29,520.06
"76",14222500,1980,3,16,915,"A",42163.2,9.84,244.47,0,3.56,-2.49,511.64
"77",14222500,1980,3,17,1030,"A",42508.79,11.66,256.72,0,4.94,-1.51,551.36
"78",14222500,1980,3,18,1250,"A",42508.79,13.45,253.59,0,4.48,-1.59,548.49
"79",14222500,1980,3,19,1260,"A",42854.41,10.47,306.65,0,6.97,-1.05,572.34
"80",14222500,1980,3,20,1270,"A",42854.41,3.9,254.48,0,6.96,0.81,653.16
"81",14222500,1980,3,21,1180,"A",43200,7.23,365.6,0,8.42,-2.73,504.97
"82",14222500,1980,3,22,1030,"A",43545.61,0,488.36,0,8.38,-2.84,504.04
"83",14222500,1980,3,23,978,"A",43545.61,5.23,358.91,0,8.14,-2.39,518.45
"84",14222500,1980,3,24,875,"A",43891.21,5.4,344.38,0,5.92,-3.54,473.68
"85",14222500,1980,3,25,780,"A",43891.21,0,525.96,0,9.45,-4.26,449.48
"86",14222500,1980,3,26,785,"A",44236.82,5.01,390.84,0,10.51,-3.14,488.8
"87",14222500,1980,3,27,750,"A",44236.82,9.22,338.01,0,6.64,-2.63,509.74
"88",14222500,1980,3,28,686,"A",44582.42,1.54,405.64,0,6.55,-2.68,503.72
"89",14222500,1980,3,29,686,"A",44928,7.35,253.37,0,6.61,0.37,628.58
"90",14222500,1980,3,30,658,"A",44928,9.23,357.66,0,5.48,-4.59,440.98
"91",14222500,1980,3,31,638,"A",45273.6,6.35,368.16,0,8.48,-2.31,520.13
"92",14222500,1980,4,1,590,"A",45273.6,4.21,394.69,0,7.9,-4.62,438.6
"93",14222500,1980,4,2,554,"A",45619.2,0,533.01,0,8.08,-4.68,434.59
"94",14222500,1980,4,3,542,"A",45619.2,0,559.64,0,12,-3.89,459.76
"95",14222500,1980,4,4,554,"A",45964.82,6.82,393.25,0,11.16,-1.56,549.84
"96",14222500,1980,4,5,730,"A",46310.41,13.55,398.98,0,14.54,0.71,646.64
"97",14222500,1980,4,6,984,"A",46310.41,26.93,281.91,0,7.28,-0.09,607.08
"98",14222500,1980,4,7,915,"A",46655.99,16.3,245.32,0,3.83,-2.1,528.68
"99",14222500,1980,4,8,955,"A",46655.99,9.04,248.94,0,6.14,0.11,619.11
