"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",12025700,1980,1,1,202,"A",30412.8,10.93,53.21,0,7.36,3.72,798.93
"2",12025700,1980,1,2,225,"A",30412.8,8.92,62.82,0,5.96,1.66,688.45
"3",12025700,1980,1,3,252,"A",30412.8,0,134.37,0,4.37,-3.42,475.81
"4",12025700,1980,1,4,237,"A",30412.8,11.06,59.27,0,2.65,-1.24,560.83
"5",12025700,1980,1,5,255,"A",30446.36,13.89,91.21,0,3.85,-2.63,504.76
"6",12025700,1980,1,6,219,"A",30758.4,0,129.94,0,-0.11,-7.15,355.25
"7",12025700,1980,1,7,194,"A",30758.4,2.08,103.35,0,-1.21,-6.81,362.06
"8",12025700,1980,1,8,180,"A",30758.4,15.15,60.85,0,-1.16,-4.78,433.36
"9",12025700,1980,1,9,168,"A",30758.4,18.21,57.22,0,-0.86,-4.22,447.47
"10",12025700,1980,1,10,149,"A",31104,8.58,116.59,0,0.53,-6.77,368.93
"11",12025700,1980,1,11,156,"A",31104,8.43,92.34,0,-0.15,-5.41,411.1
"12",12025700,1980,1,12,1180,"A",31104,24.7,136.28,0,7.66,-2.32,517.5
"13",12025700,1980,1,13,772,"A",31137.56,18.12,116.72,0,4.16,-3.19,485.32
"14",12025700,1980,1,14,570,"A",31449.6,14.86,61.56,0,3.73,0.36,623.8
"15",12025700,1980,1,15,504,"A",31449.6,7.82,85,0,3.78,-1.03,569.31
"16",12025700,1980,1,16,512,"A",31449.6,19.86,80.7,0,4.59,0,611.58
"17",12025700,1980,1,17,496,"A",31795.2,9.24,118.22,0,4.45,-3.05,489.73
"18",12025700,1980,1,18,394,"A",31795.2,0,175.65,0,1.05,-7.8,339.77
"19",12025700,1980,1,19,317,"A",31828.76,0,200.7,0,2.47,-9.43,297.43
"20",12025700,1980,1,20,267,"A",32140.8,0,190.41,0,5.11,-5.04,426.08
"21",12025700,1980,1,21,228,"A",32140.8,0,171.08,0,7.12,-1.16,560
"22",12025700,1980,1,22,196,"A",32411.22,0,183.96,0,7.81,-1.53,555.56
"23",12025700,1980,1,23,183,"A",32486.4,0,190.57,0,8.66,-1.33,560
"24",12025700,1980,1,24,175,"A",32486.4,0,183.19,0,8.01,-0.97,562.39
"25",12025700,1980,1,25,165,"A",32832,0,167.55,0,4.95,-2.47,511.93
"26",12025700,1980,1,26,149,"A",32832,0,187.18,0,0.28,-8.26,327.11
"27",12025700,1980,1,27,131,"A",33177.61,0,202.73,0,-5.52,-15.13,190.71
"28",12025700,1980,1,28,120,"A",33177.61,0,219.28,0,-5,-16.38,172.8
"29",12025700,1980,1,29,112,"A",33211.15,0,226.26,0,-4.62,-16.79,164.43
"30",12025700,1980,1,30,106,"A",33523.2,0,233.19,0,-0.85,-14.02,206.51
"31",12025700,1980,1,31,101,"A",33523.2,7.82,178.43,0,2,-7.53,345.75
"32",12025700,1980,2,1,160,"A",33868.8,14.29,142.31,0,6.6,-0.57,589.52
"33",12025700,1980,2,2,419,"A",33868.8,19.29,88.49,0,7.04,3.04,763.17
"34",12025700,1980,2,3,540,"A",34214.39,10.23,108.39,0,7.96,2.59,736.6
"35",12025700,1980,2,4,377,"A",34214.39,4.47,161.66,0,5.86,-2.08,527.85
"36",12025700,1980,2,5,300,"A",34560,6.6,139.03,0,7.27,-0.03,609.45
"37",12025700,1980,2,6,561,"A",34560,15.63,122.99,0,7.76,1.64,687.37
"38",12025700,1980,2,7,548,"A",34905.6,11.26,102.79,0,5.26,0.41,628.51
"39",12025700,1980,2,8,398,"A",34905.6,0,136.91,0,3.76,-1.14,565.74
"40",12025700,1980,2,9,310,"A",35251.19,0,226.01,0,7.96,-1.82,538.3
"41",12025700,1980,2,10,252,"A",35251.19,0,225.38,0,6.94,-2.66,507.21
"42",12025700,1980,2,11,216,"A",35596.8,0,198.96,0,6.43,-1.11,560
"43",12025700,1980,2,12,188,"A",35596.8,0,254.27,0,8.91,-3.25,480
"44",12025700,1980,2,13,168,"A",35942.39,0,226.31,0,6.35,-2.83,497.9
"45",12025700,1980,2,14,153,"A",35942.39,5.47,137.71,0,1.03,-5.17,417.98
"46",12025700,1980,2,15,142,"A",36288,11.59,136.48,0,-0.4,-6.14,387.42
"47",12025700,1980,2,16,135,"A",36288,5.57,82.84,0,1.52,-1.79,536.73
"48",12025700,1980,2,17,153,"A",36633.6,7.22,149.85,0,5.62,-0.68,585.81
"49",12025700,1980,2,18,304,"A",36633.6,12.72,149.88,0,7.73,1.54,684.4
"50",12025700,1980,2,19,394,"A",36979.18,8.79,137.57,0,7.19,1.76,693.29
