"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",3173000,1980,1,1,314,"A",34214.41,0,231.82,0,7.2,-1.69,542.53
"2",3173000,1980,1,2,283,"A",34214.41,0,230.12,0,4.65,-3.97,456.98
"3",3173000,1980,1,3,256,"A",34214.41,0,229.52,0,5.7,-2.86,496.79
"4",3173000,1980,1,4,244,"A",34214.41,6.15,160.67,0,3.73,-2.99,491.11
"5",3173000,1980,1,5,241,"A",34258.19,5.66,111.2,0,-1.27,-5.78,399.29
"6",3173000,1980,1,6,220,"A",34426.06,0,244.6,0,0.82,-7.49,345.88
"7",3173000,1980,1,7,210,"A",34559.99,0,238.78,0,3.08,-4.96,431.65
"8",3173000,1980,1,8,218,"A",34559.99,0.05,228.44,0,4.23,-3.32,479.41
"9",3173000,1980,1,9,220,"A",34559.99,0,213.96,0,4.82,-2.14,525.36
"10",3173000,1980,1,10,214,"A",34559.99,0,315.24,0,6.01,-7.85,337.99
"11",3173000,1980,1,11,218,"A",34559.99,2.47,248.17,0,11.32,-1.11,565.01
"12",3173000,1980,1,12,354,"A",34864.75,4.08,242.17,0,11.01,-4.35,445.35
"13",3173000,1980,1,13,528,"A",34905.59,0,176.44,0,1.79,-3.72,464.98
"14",3173000,1980,1,14,560,"A",34905.59,10.05,155.71,0,4.77,-2.03,529.03
"15",3173000,1980,1,15,837,"A",34905.59,0.34,242.9,0,9.11,0.34,628.98
"16",3173000,1980,1,16,753,"A",34905.59,0,278.34,0,10.46,-0.43,595.93
"17",3173000,1980,1,17,661,"A",35251.2,4.31,130,0,9.09,3.93,808.24
"18",3173000,1980,1,18,1250,"A",35251.2,21.49,114.08,0,8.27,3.51,784.92
"19",3173000,1980,1,19,2320,"A",35251.2,12.27,211.68,0,9.03,-1.78,541.25
"20",3173000,1980,1,20,1390,"A",35251.2,0,262.81,0,7.8,-1.53,554.89
"21",3173000,1980,1,21,986,"A",35555.97,0,301.28,0,6.43,-5.35,415.68
"22",3173000,1980,1,22,832,"A",35596.81,5.28,193.94,0,5.99,-0.76,578.7
"23",3173000,1980,1,23,1160,"A",35596.81,10.58,227.36,0,4.65,-5.67,402.84
"24",3173000,1980,1,24,1040,"A",35596.81,0,346.3,0,3.91,-10.05,279.73
"25",3173000,1980,1,25,841,"A",35942.41,0,269.12,0,9.33,0.82,639.15
"26",3173000,1980,1,26,678,"A",35942.41,0,286.67,0,8.55,-0.68,583.24
"27",3173000,1980,1,27,562,"A",35942.41,0,274.52,0,7.38,-1.06,568.65
"28",3173000,1980,1,28,489,"A",36247.15,0,259.02,0,5.97,-1.79,538.01
"29",3173000,1980,1,29,429,"A",36288,0,257.67,0,2.53,-4.95,424.99
