"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",8086212,1980,1,1,1.9,"A",35596.8,0,309.67,0,13.55,-1.39,558.83
"2",8086212,1980,1,2,1.3,"A",35598.68,0,301.77,0,16.37,1.85,698.18
"3",8086212,1980,1,3,1.2,"A",35654.79,0,268.87,0,13.3,1.74,694.55
"4",8086212,1980,1,4,1.1,"A",35736.86,0,281.71,0,10.91,-1.3,558.29
"5",8086212,1980,1,5,1,"A",35819.32,0,295.17,0,12.42,-0.83,577.74
"6",8086212,1980,1,6,0.92,"A",35939.7,0,302.51,0,16.76,2.52,734.4
"7",8086212,1980,1,7,0.81,"A",35942.41,0,354.97,0,18.21,-4.05,454.68
"8",8086212,1980,1,8,0.82,"A",35942.41,0,297.22,0,8.72,-4.16,446.89
"9",8086212,1980,1,9,0.81,"A",35942.41,0,311.04,0,12.64,-1.54,546.78
"10",8086212,1980,1,10,0.78,"A",35942.41,0,294.25,0,15.84,2.78,748.31
"11",8086212,1980,1,11,0.72,"A",36000.41,0,299.39,0,19.38,5.57,908.57
"12",8086212,1980,1,12,0.72,"A",36124.13,0,263.85,0,12.87,2.17,719.14
"13",8086212,1980,1,13,0.72,"A",36285.29,0,310.78,0,18.53,4.11,811.6
"14",8086212,1980,1,14,0.72,"A",36287.99,0,340.81,0,25.54,6.28,942.53
"15",8086212,1980,1,15,0.61,"A",36287.99,0,310.14,0,24.95,9.66,1213.18
"16",8086212,1980,1,16,0.61,"A",36287.99,0,307.6,0,19.82,5.91,928.02
"17",8086212,1980,1,17,0.61,"A",36385.06,0,317.91,0,18.5,4.11,802.13
"18",8086212,1980,1,18,0.55,"A",36554.97,0,312.58,0,19.9,5.9,902.9
"19",8086212,1980,1,19,0.51,"A",36633.57,0,311.91,0,20.76,6.83,959.64
"20",8086212,1980,1,20,0.51,"A",36633.57,2.93,219.64,0,13.62,3.53,786.22
"21",8086212,1980,1,21,0.51,"A",36633.57,7.44,72.89,0,5.27,2.14,714.5
"22",8086212,1980,1,22,1.1,"A",36730.64,17.06,73.22,0,5.24,2.1,710.44
"23",8086212,1980,1,23,1.3,"A",36976.49,0,294.83,0,9.7,-1.62,550.73
"24",8086212,1980,1,24,1.1,"A",36979.19,0,339.7,0,16.4,1.48,681.4
"25",8086212,1980,1,25,1,"A",36979.19,0,311.9,0,17.1,4.37,835.95
