"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",8190000,1980,1,1,53,"A",36407.55,0,353.68,0,16.46,-2.69,501
"2",8190000,1980,1,2,53,"A",36488.21,0,311.93,0,16.97,1.96,708.34
"3",8190000,1980,1,3,52,"A",36561.05,0,294.76,0,15.81,2.26,719.46
"4",8190000,1980,1,4,53,"A",36632.86,0,351.34,0,15.26,-3.11,486.67
"5",8190000,1980,1,5,53,"A",36633.64,0,348.93,0,17.13,-1.1,568.57
"6",8190000,1980,1,6,53,"A",36633.64,0,330.8,0,18.68,2.17,723.17
"7",8190000,1980,1,7,52,"A",36633.64,0,342.88,0,17.74,0.3,627.83
"8",8190000,1980,1,8,53,"A",36633.64,0,287.87,0,14.9,2.08,710.64
"9",8190000,1980,1,9,53,"A",36658.38,0,362.38,0,19.03,-0.66,579.38
"10",8190000,1980,1,10,53,"A",36698.37,0.04,290.92,0,16.57,3.6,790.52
"11",8190000,1980,1,11,53,"A",36833.75,1.36,250.98,0,17.57,6.54,964.6
"12",8190000,1980,1,12,53,"A",36951.62,0.04,316.2,0,18.85,4.11,822.93
"13",8190000,1980,1,13,53,"A",36979.16,0,356.12,0,20.32,1.91,698.75
"14",8190000,1980,1,14,53,"A",36979.16,0,366.62,0,24.18,3.94,783.37
"15",8190000,1980,1,15,53,"A",36979.16,0,323.88,0,24.27,8.46,1106.13
"16",8190000,1980,1,16,53,"A",37003.92,0,299.98,0,23.95,10.03,1240.93
"17",8190000,1980,1,17,53,"A",37098.7,8.63,218.1,0,23.31,10.68,1294.53
"18",8190000,1980,1,18,54,"A",37252.21,3.46,271.99,0,19.22,6.51,968.89
"19",8190000,1980,1,19,58,"A",37324.8,0,237.76,0,19.94,10.09,1247.34
"20",8190000,1980,1,20,58,"A",37324.8,4.18,200.52,0,17.78,8.08,1086.61
"21",8190000,1980,1,21,57,"A",37324.8,6.36,182.63,0,13.17,3.63,794.05
"22",8190000,1980,1,22,56,"A",37389.55,9.94,103.6,0,8.52,3.51,786.75
"23",8190000,1980,1,23,56,"A",37563.45,0,304.74,0,10.47,-1.83,534.87
"24",8190000,1980,1,24,57,"A",37670.41,0,377.38,0,15.63,-2.28,524.29
"25",8190000,1980,1,25,57,"A",37670.41,0.03,361.62,0,18.21,1.63,690.46
"26",8190000,1980,1,26,59,"A",37670.41,0,388.27,0,20.24,0.85,649.74
"27",8190000,1980,1,27,60,"A",37735.09,0,396.85,0,19.94,-0.19,604.91
"28",8190000,1980,1,28,61,"A",37943.39,0.12,194.59,0,9.54,2.55,736.21
"29",8190000,1980,1,29,62,"A",38015.94,1.11,223.9,0,9.57,1.46,679.04
"30",8190000,1980,1,30,63,"A",38015.94,0.07,277.05,0,12.29,1.86,698.37
"31",8190000,1980,1,31,61,"A",38021.4,0,389.74,0,15.88,-1.78,538.87
