"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",5508805,1980,1,1,2.8,"A",33512.82,0,196.95,0,4.66,-3.26,480
"2",5508805,1980,1,2,2.8,"A",33523.2,0,100.93,0,0.99,-2.7,503.68
"3",5508805,1980,1,3,2.6,"A",33523.2,0,76.48,0,-0.23,-2.93,485.2
"4",5508805,1980,1,4,2.8,"A",33523.2,0,142.34,0,0.58,-4.74,440
"5",5508805,1980,1,5,2.6,"A",33523.2,1,120.95,0,0.95,-3.5,480
"6",5508805,1980,1,6,2.4,"A",33523.2,0.01,169.89,0,3.42,-3.13,485.4
"7",5508805,1980,1,7,2.3,"A",33601.64,3,224.57,0,4.11,-11.03,277.53
"8",5508805,1980,1,8,2.3,"A",33858.43,0,242.82,0,-3.11,-12,240
"9",5508805,1980,1,9,2.1,"A",33868.8,0,244.11,0,-3.62,-12.5,240
"10",5508805,1980,1,10,2.2,"A",33868.8,0,308.82,0,6.63,-9.81,280
"11",5508805,1980,1,11,2.4,"A",33868.8,0,312.54,0,13.47,-5.36,411.31
"12",5508805,1980,1,12,2.3,"A",33878.04,0,297.33,0,2.34,-10.74,280
"13",5508805,1980,1,13,2.1,"A",34204.03,0,244.51,0,2.66,-6.09,389.4
"14",5508805,1980,1,14,2,"A",34214.39,0,299.64,0,7.9,-5.5,400
"15",5508805,1980,1,15,1.5,"A",34214.39,0,271.56,0,10.9,-0.31,597.07
"16",5508805,1980,1,16,1.2,"A",34214.39,7,147.69,0,12.66,4.93,874.11
"17",5508805,1980,1,17,3.3,"A",34481.01,0,240.71,0,10.22,0.09,606.55
"18",5508805,1980,1,18,2.5,"A",34560,0,256.11,0,4.93,-5.95,399.08
"19",5508805,1980,1,19,2.7,"A",34560,0,176.7,0,1.67,-4.5,440
"20",5508805,1980,1,20,3,"A",34560,4.91,106.27,0,1.5,-3.24,480
"21",5508805,1980,1,21,3,"A",34905.6,0.02,179.6,0,1.67,-4.51,440
"22",5508805,1980,1,22,3,"A",34905.6,0,150.74,0,2.08,-2.94,486.19
"23",5508805,1980,1,23,3,"A",34905.6,0,265.34,0,0.54,-10,280
"24",5508805,1980,1,24,3,"A",35091.41,0,300.03,0,7.01,-7.86,334.32
"25",5508805,1980,1,25,3.2,"A",35251.21,0,269.68,0,9.05,-2.03,525.47
"26",5508805,1980,1,26,3.3,"A",35251.21,0,280.8,0,5.05,-6.49,361.06
"27",5508805,1980,1,27,3.1,"A",35329.66,0.16,234.13,0,-3.68,-11.5,240
"28",5508805,1980,1,28,3,"A",35596.81,0,164.71,0,-6.5,-11.5,240
"29",5508805,1980,1,29,2.6,"A",35596.81,0,215.7,0,-5.82,-12.63,240
"30",5508805,1980,1,30,2.5,"A",35675.25,8.66,151.23,0,-6.39,-11.94,240
"31",5508805,1980,1,31,2.5,"A",35942.41,2.57,296.67,0,-8.34,-20.28,120
"32",5508805,1980,2,1,2.5,"A",35942.41,0,365.66,0,-7.82,-22.99,80.94
"33",5508805,1980,2,2,2.3,"A",36020.84,0,342.23,0,-4.95,-17.48,160
"34",5508805,1980,2,3,2.3,"A",36288,0,289.33,0,-2.86,-12.09,240
"35",5508805,1980,2,4,2.3,"A",36288,0,351.4,0,-2.73,-16.06,169.7
"36",5508805,1980,2,5,2.3,"A",36554.62,4.32,225.96,0,-0.02,-9.95,280
"37",5508805,1980,2,6,2.3,"A",36633.61,0,232.05,0,-0.18,-6.92,360
"38",5508805,1980,2,7,2.3,"A",36633.61,0,216.68,0,-1.35,-7.44,358.97
"39",5508805,1980,2,8,2.2,"A",36979.21,2.33,145.25,0,-2.37,-7.01,360
"40",5508805,1980,2,9,2.2,"A",36979.21,5.05,173.92,0,-2.42,-8.55,320
"41",5508805,1980,2,10,2.3,"A",37057.65,0,389.94,0,-2.96,-16.7,160
"42",5508805,1980,2,11,2.3,"A",37324.8,0,301.31,0,-3.21,-11.29,256.21
"43",5508805,1980,2,12,2.3,"A",37324.8,0,389.63,0,-3.42,-16.36,161.79
"44",5508805,1980,2,13,2.3,"A",37670.38,0,401.19,0,0.96,-13.04,236.71
"45",5508805,1980,2,14,2.3,"A",37670.38,0,281.86,0,3.95,-3.36,476.19
"46",5508805,1980,2,15,2.8,"A",37748.8,6.07,199.13,0,2.74,-3.92,452.59
"47",5508805,1980,2,16,3,"A",38015.98,4.13,300.05,0,-2.86,-15.38,200
"48",5508805,1980,2,17,3,"A",38015.98,0,404.93,0,-3.54,-16.14,160
"49",5508805,1980,2,18,3.1,"A",38361.61,0,434.49,0,1.95,-14.31,200
"50",5508805,1980,2,19,3.1,"A",38361.61,0,343.95,0,6.48,-3.18,482.23
"51",5508805,1980,2,20,3.3,"A",38628.21,0,246.37,0,7.24,1.02,641.43
"52",5508805,1980,2,21,7.6,"A",38707.2,0,269.88,0,8.78,1.82,705.97
"53",5508805,1980,2,22,15,"A",38707.2,0.1,283.13,0,10.32,3,760
"54",5508805,1980,2,23,9.8,"A",39052.81,0,227.03,0,6.89,1.52,681.76
"55",5508805,1980,2,24,4.1,"A",39052.81,0,371.24,0,6.49,-3.5,480
"56",5508805,1980,2,25,3,"A",39398.41,1.49,426.71,0,6.07,-6.99,360
"57",5508805,1980,2,26,2,"A",39398.41,0,435.22,0,-0.79,-14,200
"58",5508805,1980,2,27,2,"A",39744.02,0,410.53,0,4.32,-7.46,353.14
"59",5508805,1980,2,28,2.2,"A",39744.02,0,310.8,0,4.95,-2.67,505.11
"60",5508805,1980,2,29,2.3,"A",39744.02,0,398.07,0,0.87,-9.93,280.01
"61",5508805,1980,3,1,2.6,"A",40089.62,10.92,244.57,0,-5.03,-12.67,240
"62",5508805,1980,3,2,2.8,"A",40089.62,0,482.89,0,-3.93,-19.94,120
"63",5508805,1980,3,3,3.3,"A",40435.2,0,479.25,0,1.71,-13.83,200
"64",5508805,1980,3,4,4,"A",40435.2,0,433.19,0,7.93,-4.28,439.76
"65",5508805,1980,3,5,5.8,"A",40780.79,5.32,374.77,0,7.25,-10.88,279.08
