"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",11284400,1980,1,1,2.6,"A",33868.8,28.41,165.26,0,11.13,2.4,722.09
"2",11284400,1980,1,2,1.4,"A",33868.8,0,237.74,0,11.72,1.56,684.5
"3",11284400,1980,1,3,0.94,"A",34045.97,0,247.02,0,11.96,1.01,641.2
"4",11284400,1980,1,4,0.76,"A",34214.41,0,231.37,0,10.96,1.5,680
"5",11284400,1980,1,5,0.63,"A",34214.41,0,201.66,0,10.76,3.18,774.74
"6",11284400,1980,1,6,0.54,"A",34214.41,0,183.29,0,10.24,3.63,793.71
"7",11284400,1980,1,7,0.49,"A",34214.41,0,199.7,0,10.56,3.18,774.49
"8",11284400,1980,1,8,0.46,"A",34214.41,0,229.59,0,10.6,1.57,686.31
"9",11284400,1980,1,9,29,"A",34214.41,25.99,127.41,0,9.47,3.63,792.5
"10",11284400,1980,1,10,175,"A",34560,37.8,127.74,0,8.38,2.59,736.05
"11",11284400,1980,1,11,289,"A",34560,52.26,142.95,0,9.55,2.91,754.55
"12",11284400,1980,1,12,513,"A",34560,54.05,132.7,0,13.03,6.86,988.95
"13",11284400,1980,1,13,593,"A",34560,52.52,98.31,0,13.06,8.68,1134.17
"14",11284400,1980,1,14,443,"A",34560,53.6,133.79,0,11.79,5.71,913.29
"15",11284400,1980,1,15,154,"A",34905.59,26.22,129.69,0,8.96,3.25,779.14
"16",11284400,1980,1,16,89,"A",34905.59,13.17,115.34,0,9.45,4.48,840.7
"17",11284400,1980,1,17,83,"A",34905.59,9.36,125.41,0,9.11,3.69,793.88
"18",11284400,1980,1,18,80,"A",34905.59,21.3,146.71,0,6.91,0.51,630.21
"19",11284400,1980,1,19,39,"A",35251.2,0,259.06,0,6.51,-3.15,480
"20",11284400,1980,1,20,25,"A",35251.2,0,279.66,0,8.83,-2.49,519.7
"21",11284400,1980,1,21,19,"A",35251.2,0,290.48,0,11.39,-1.1,560
"22",11284400,1980,1,22,14,"A",35251.2,0,304.7,0,13.64,-1,560
"23",11284400,1980,1,23,12,"A",35596.8,0,298.15,0,13.14,-0.02,600
"24",11284400,1980,1,24,9.9,"A",35596.8,0,294.27,0,12.29,0.01,601.48
"25",11284400,1980,1,25,8.8,"A",35596.8,0,294.62,0,11.97,-0.02,600
"26",11284400,1980,1,26,7.3,"A",35596.8,0,295.73,0,10.99,-0.81,577.5
"27",11284400,1980,1,27,6.4,"A",35942.4,0,276.02,0,9.53,-0.35,594.01
"28",11284400,1980,1,28,8.2,"A",35942.4,7.03,140.68,0,5.97,0.43,629.86
"29",11284400,1980,1,29,11,"A",35942.4,10.29,181.65,0,5.63,-1.94,533.65
"30",11284400,1980,1,30,7.6,"A",36288,0,308.68,0,8.94,-2.91,494.09
"31",11284400,1980,1,31,6.2,"A",36288,0,312.6,0,10.45,-1.83,537.5
"32",11284400,1980,2,1,5.6,"A",36288,0,313.91,0,12.28,-0.16,600
"33",11284400,1980,2,2,5.2,"A",36633.6,0,314.1,0,13.62,1.23,658.9
"34",11284400,1980,2,3,4.8,"A",36633.6,0,295.31,0,13.71,3.08,766.18
"35",11284400,1980,2,4,4.7,"A",36633.6,0,302.71,0,14.65,3.47,797.51
"36",11284400,1980,2,5,4.5,"A",36979.2,0,299.67,0,15.49,4.51,841.01
"37",11284400,1980,2,6,4.3,"A",36979.2,0,320.85,0,16.53,3.73,799.7
"38",11284400,1980,2,7,4.1,"A",36979.2,0,342.91,0,14.64,-0.28,600
"39",11284400,1980,2,8,3.8,"A",37324.8,0,325.05,0,11.11,-1.33,560
"40",11284400,1980,2,9,3.4,"A",37324.8,0,353.38,0,14.34,-1.86,530.86
"41",11284400,1980,2,10,3.3,"A",37324.8,0,352.71,0,14.35,-1.59,551.98
"42",11284400,1980,2,11,3.2,"A",37670.39,0,351.54,0,14.26,-1.42,559.22
"43",11284400,1980,2,12,3.1,"A",37670.39,0,355.25,0,14.22,-1.99,521.01
"44",11284400,1980,2,13,3,"A",38016,0,350.8,0,14,-1.64,548.84
