"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",13083000,1980,1,1,12,"A",32479.99,0,262.29,0,5.08,-11.51,255.32
"2",13083000,1980,1,2,12,"A",32486.4,0,257.5,0,4.71,-10.91,268.2
"3",13083000,1980,1,3,12,"A",32486.4,0,233.36,0,5.56,-7.02,361.36
"4",13083000,1980,1,4,13,"A",32486.4,0,267.63,0,6.72,-10.69,273.9
"5",13083000,1980,1,5,13,"A",32486.4,0,155.59,0,4.13,-3.32,476.74
"6",13083000,1980,1,6,12,"A",32486.4,0,184.35,0,-0.2,-9.21,299.87
"7",13083000,1980,1,7,12,"A",32720.71,0,268.45,0,-1.42,-17.49,156.54
"8",13083000,1980,1,8,13,"A",32832,4.38,139.11,0,2.17,-6.16,385.71
"9",13083000,1980,1,9,13,"A",32832,0,165.72,0,4.71,-2.57,504.39
"10",13083000,1980,1,10,16,"A",32832,9.05,175.95,0,1.09,-10.1,287.23
"11",13083000,1980,1,11,12,"A",32832,0,162.3,0,-7.4,-14.19,206.44
"12",13083000,1980,1,12,52,"A",33171.2,6.8,190.59,0,6.05,-6.57,369.59
"13",13083000,1980,1,13,56,"A",33177.61,13.29,48.66,0,3.32,1.71,694.82
"14",13083000,1980,1,14,70,"A",33177.61,18,121.34,0,7.31,0.43,625.87
"15",13083000,1980,1,15,23,"A",33177.61,4.58,137.6,0,5.44,-2.41,513.59
"16",13083000,1980,1,16,17,"A",33523.2,0,219.39,0,3.39,-6.24,383.87
"17",13083000,1980,1,17,16,"A",33523.2,9.35,74.69,0,0.23,-3.62,466.89
"18",13083000,1980,1,18,15,"A",33523.2,9,82.85,0,-0.57,-4.84,433.19
"19",13083000,1980,1,19,15,"A",33576.05,0,240.61,0,-3,-13.32,219.85
"20",13083000,1980,1,20,14,"A",33868.79,0,266.03,0,-2.14,-14.11,200
"21",13083000,1980,1,21,15,"A",33868.79,0,294.95,0,-0.44,-14.85,191.24
"22",13083000,1980,1,22,15,"A",33868.79,0,296.27,0,0.16,-14.25,204.24
"23",13083000,1980,1,23,15,"A",34214.4,0,316.88,0,1.51,-15.71,185.77
"24",13083000,1980,1,24,14,"A",34214.4,0,298.26,0,0.5,-13.66,218.17
"25",13083000,1980,1,25,14,"A",34214.4,0,240.58,0,0.72,-8.96,313.82
"26",13083000,1980,1,26,14,"A",34559.99,0,328.11,0,-1.16,-18.16,146.99
"27",13083000,1980,1,27,13,"A",34559.99,5.54,203.83,0,-6.83,-17.99,150.57
"28",13083000,1980,1,28,11,"A",34612.85,0,348.98,0,-12.53,-31.57,46.94
"29",13083000,1980,1,29,13,"A",34905.6,0,270.36,0,-8.65,-19.17,122.91
