"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",9497980,1980,1,1,11,"A",35251.2,0,338.25,0,11.11,-6.86,278.57
"2",9497980,1980,1,2,11,"A",35251.2,0,338.4,0,11.13,-6.76,279.51
"3",9497980,1980,1,3,11,"A",35251.2,0,330.03,0,10.32,-6.06,302.42
"4",9497980,1980,1,4,11,"A",35251.2,0,352.93,0,12.62,-8.11,241.47
"5",9497980,1980,1,5,11,"A",35251.2,0,355.52,0,14.03,-7.25,249.01
"6",9497980,1980,1,6,11,"A",35318.55,0,303.52,0,11.29,-2.15,413.87
"7",9497980,1980,1,7,11,"A",35482.43,0,285.91,0,11.92,-0.26,485.33
"8",9497980,1980,1,8,11,"A",35587.16,0.77,179.22,0,8.21,1.33,648.02
"9",9497980,1980,1,9,13,"A",35596.81,0.07,230.76,0,8.42,-0.42,544.64
"10",9497980,1980,1,10,46,"A",35596.81,28.75,89.86,0,6.34,2.08,711.43
"11",9497980,1980,1,11,101,"A",35596.81,16.74,83.99,0,6.62,2.68,743.74
"12",9497980,1980,1,12,96,"A",35596.81,10.51,96.86,0,9.43,4.79,863.81
"13",9497980,1980,1,13,79,"A",35708.54,0,186.23,0,12.55,5.61,908.71
"14",9497980,1980,1,14,52,"A",35932.75,0,221.07,0,11.64,3.3,776.78
"15",9497980,1980,1,15,159,"A",35942.4,15.55,191.84,0,10.14,0.24,624.23
"16",9497980,1980,1,16,118,"A",35942.4,0,304.62,0,10.45,-2.2,519.34
"17",9497980,1980,1,17,61,"A",35942.4,0,307.42,0,10.48,-2.28,515.44
"18",9497980,1980,1,18,61,"A",36054.14,3.95,148.48,0,8.45,1.56,687
"19",9497980,1980,1,19,198,"A",36278.36,24,178.92,0,5.34,-3.25,485.74
"20",9497980,1980,1,20,141,"A",36288,4.53,189.06,0,5.9,-3.28,482.67
"21",9497980,1980,1,21,147,"A",36288,2.71,199.58,0,6.28,-1.81,538.1
"22",9497980,1980,1,22,116,"A",36288,3.59,196.5,0,6.47,-1.73,542.1
"23",9497980,1980,1,23,75,"A",36519.24,0,370.51,0,7.96,-9.59,300.69
"24",9497980,1980,1,24,55,"A",36633.61,0,388.81,0,10.42,-10.66,274.58
"25",9497980,1980,1,25,46,"A",36633.61,0,388.34,0,11.91,-8.66,319.45
"26",9497980,1980,1,26,40,"A",36633.61,0,390.89,0,11.58,-8.84,316.36
"27",9497980,1980,1,27,36,"A",36864.83,0,337.92,0,11.13,-2.47,511.27
"28",9497980,1980,1,28,34,"A",36979.2,0,274.73,0,9.15,-0.57,587.73
"29",9497980,1980,1,29,106,"A",36979.2,6.59,138.92,0,6.83,1.06,660.28
"30",9497980,1980,1,30,873,"A",36979.2,29.95,151.99,0,9.13,2.44,730.12
"31",9497980,1980,1,31,400,"A",37315.18,0.06,262.9,0,12.28,3.41,783.64
"32",9497980,1980,2,1,270,"A",37324.84,0,365.36,0,14.35,-0.37,598.17
"33",9497980,1980,2,2,200,"A",37324.84,0,398.26,0,15.97,-2.73,503.55
"34",9497980,1980,2,3,160,"A",37493.89,0,406.28,0,18.83,-1.62,546.36
"35",9497980,1980,2,4,130,"A",37670.41,0,408.6,0,17.4,-2.47,512.76
"36",9497980,1980,2,5,105,"A",37670.41,0,413.08,0,18.12,-2.57,508.26
"37",9497980,1980,2,6,94,"A",37670.41,0,411.16,0,19.72,-0.79,578.6
"38",9497980,1980,2,7,88,"A",38015.98,0,376.71,0,13.41,-1.71,543.33
"39",9497980,1980,2,8,80,"A",38015.98,0,305.33,0,7.16,-3.19,485.43
"40",9497980,1980,2,9,73,"A",38015.98,0,336.81,0,6.01,-5.93,394.54
"41",9497980,1980,2,10,63,"A",38361.57,0,382.8,0,7.92,-7.29,354.1
"42",9497980,1980,2,11,46,"A",38361.57,0,426.53,0,11.08,-9.7,294.55
"43",9497980,1980,2,12,36,"A",38361.57,0,420.56,0,13.13,-6.98,361.54
"44",9497980,1980,2,13,36,"A",38697.53,0.53,365.92,0,11.23,-3.74,464.5
"45",9497980,1980,2,14,2100,"A",38707.18,32.27,167.78,0,9.42,1.66,692.33
"46",9497980,1980,2,15,3700,"A",38707.18,44.58,144.52,0,9.06,2.59,737.89
"47",9497980,1980,2,16,820,"A",39043.15,18.25,203.73,0,10.17,0.82,644.77
"48",9497980,1980,2,17,500,"A",39052.81,11.23,197.09,0,9.86,0.9,653.03
"49",9497980,1980,2,18,390,"A",39052.81,7.75,162.59,0,9.7,2.66,743.24
"50",9497980,1980,2,19,750,"A",39398.42,15.16,166.77,0,9.99,2.7,744.64
"51",9497980,1980,2,20,2100,"A",39398.42,41.56,219.29,0,10.29,0.39,631.34
"52",9497980,1980,2,21,1400,"A",39398.42,13.4,189.32,0,7.89,-0.31,602.11
"53",9497980,1980,2,22,1120,"A",39743.99,10.7,215.51,0,10.41,1.01,657.18
"54",9497980,1980,2,23,710,"A",39743.99,0,394.71,0,12.39,-1.85,537.05
"55",9497980,1980,2,24,400,"A",39743.99,0,420.23,0,14.18,-1.66,543.96
"56",9497980,1980,2,25,290,"A",40089.59,0,447.93,0,14.48,-3.46,478.12
"57",9497980,1980,2,26,250,"A",40089.59,0,462.21,0,16.53,-3.28,484.97
"58",9497980,1980,2,27,225,"A",40089.59,0,475.37,0,19.62,-2.78,502.25
"59",9497980,1980,2,28,184,"A",40435.18,0,469.52,0,19.69,-1.94,534.11
"60",9497980,1980,2,29,157,"A",40435.18,0,453.77,0,18.28,-1.3,559.03
"61",9497980,1980,3,1,131,"A",40666.42,0,448.53,0,15.75,-3,494.04
"62",9497980,1980,3,2,113,"A",40780.79,0,313.09,0,14.18,3.47,785.55
"63",9497980,1980,3,3,172,"A",40780.79,8.03,267.18,0,12.35,1.66,692.51
"64",9497980,1980,3,4,223,"A",41126.41,8.35,250.99,0,12.41,1.48,682.75
"65",9497980,1980,3,5,184,"A",41126.41,0,428.94,0,12.32,-2.93,495.94
"66",9497980,1980,3,6,147,"A",41126.41,0,416.71,0,12.94,-1.33,556.85
"67",9497980,1980,3,7,186,"A",41472,6.37,295.02,0,11.53,-1.2,561.8
"68",9497980,1980,3,8,141,"A",41472,0,472.79,0,11.98,-5.45,411.18
"69",9497980,1980,3,9,116,"A",41539.33,0,481.84,0,14.78,-3.81,463.92
"70",9497980,1980,3,10,103,"A",41817.58,0,418.26,0,14.06,0.05,614.39
"71",9497980,1980,3,11,395,"A",41817.58,16.87,218.32,0,10.78,2.26,720.26
"72",9497980,1980,3,12,395,"A",42163.2,8.08,280.68,0,12.38,1.05,662.66
"73",9497980,1980,3,13,223,"A",42163.2,0,511.54,0,16.13,-4.21,451.02
"74",9497980,1980,3,14,157,"A",42163.2,0,500.1,0,16.91,-2.01,531.58
"75",9497980,1980,3,15,127,"A",42508.8,0,487.58,0,16,-1.86,536.34
"76",9497980,1980,3,16,109,"A",42508.8,0,434.02,0,14.02,-0.29,600.05
"77",9497980,1980,3,17,94,"A",42508.8,0,506.93,0,14.58,-5,425.55
"78",9497980,1980,3,18,87,"A",42854.39,0,467.14,0,14.82,-1.73,541.43
"79",9497980,1980,3,19,87,"A",42854.39,10.37,325.93,0,14.82,-0.07,606.5
"80",9497980,1980,3,20,82,"A",43199.99,0,458.61,0,13.83,-2.36,517.45
