"","GAGEID","Year","Month","Day","Q(ft3/s)","QC_flag","dayl(s)","prcp(mm/day)","srad(W/m2)","swe(mm)","tmax(C)","tmin(C)","vp(Pa)"
"1",7057500,1980,1,1,460,"A",34214.4,0,271.15,0,10.42,-3.73,461.85
"2",7057500,1980,1,2,450,"A",34250.19,0,255.68,0,9.37,-2.97,486.67
"3",7057500,1980,1,3,450,"A",34331.47,6.17,121.36,0,3.69,-2.74,501.09
"4",7057500,1980,1,4,440,"A",34419.05,0,148.67,0,0.8,-4.96,429.71
"5",7057500,1980,1,5,430,"A",34541.73,0,171.71,0,1.27,-5.48,410.98
"6",7057500,1980,1,6,420,"A",34560,0,255.57,0,6.9,-4.91,436.13
"7",7057500,1980,1,7,430,"A",34560,0.16,288.68,0,6.64,-8.74,311.62
"8",7057500,1980,1,8,420,"A",34560,0,209.78,0,1.3,-7.14,353.32
"9",7057500,1980,1,9,410,"A",34560.72,0,270.88,0,3.22,-9.34,294.96
"10",7057500,1980,1,10,410,"A",34719.85,0,280.33,0,9.15,-4.64,438.01
"11",7057500,1980,1,11,410,"A",34849.33,2.16,245.14,0,12.93,0.39,625.44
"12",7057500,1980,1,12,400,"A",34905.58,0,255.85,0,6.16,-5.02,428.15
"13",7057500,1980,1,13,390,"A",34905.58,0,262.05,0,5.3,-6.17,385.24
"14",7057500,1980,1,14,390,"A",34905.58,0.04,307.33,0,12.71,-4.63,440
"15",7057500,1980,1,15,390,"A",35022.64,0,196.32,0,11.84,4.01,801.71
"16",7057500,1980,1,16,400,"A",35194.92,4.9,146.8,0,15.75,7.78,1062.53
"17",7057500,1980,1,17,390,"A",35251.18,0,276.32,0,12.55,-0.16,605.51
"18",7057500,1980,1,18,380,"A",35251.18,0,308.97,0,13.13,-3.23,477.95
"19",7057500,1980,1,19,370,"A",35286.98,0,287.09,0,12.98,-0.41,593.68
"20",7057500,1980,1,20,370,"A",35498.38,0,209.95,0,9.56,1.53,680.54
"21",7057500,1980,1,21,370,"A",35596.79,0,154.35,0,4.78,-0.7,582.63
"22",7057500,1980,1,22,370,"A",35596.79,0,158.56,0,4.68,-0.92,573.9
"23",7057500,1980,1,23,360,"A",35632.59,0,316.85,0,6.87,-8.27,322.09
"24",7057500,1980,1,24,360,"A",35886.12,0,337.08,0,18.07,-3.04,480
"25",7057500,1980,1,25,370,"A",35942.37,0,304.48,0,16.07,1.8,703.93
"26",7057500,1980,1,26,360,"A",35942.37,0,243.96,0,7.9,-1.26,561.13
"27",7057500,1980,1,27,350,"A",36102.25,0,209.11,0,0.94,-6.31,381.9
"28",7057500,1980,1,28,340,"A",36287.96,0,127.95,0,-3.23,-7.35,349.7
"29",7057500,1980,1,29,330,"A",36287.96,0,236.21,0,-1.76,-9.97,285.85
"30",7057500,1980,1,30,330,"A",36323.75,4.61,162.27,0,-2.59,-9,306.46
"31",7057500,1980,1,31,320,"A",36632.41,1.82,261.39,0,-4.97,-13.28,219.49
"32",7057500,1980,2,1,310,"A",36633.55,0,382.81,0,-2.57,-17.4,159.54
"33",7057500,1980,2,2,300,"A",36634.25,0,298.09,0,-1.37,-10.65,276.28
"34",7057500,1980,2,3,300,"A",36960.87,1.97,168.34,0,-1.02,-5.88,400
"35",7057500,1980,2,4,300,"A",36979.14,0,245.34,0,0.44,-6.67,370.28
"36",7057500,1980,2,5,310,"A",36979.14,7.56,208.07,0,3.14,-5.03,430.33
"37",7057500,1980,2,6,300,"A",37306.52,0,336.36,0,3.1,-7.35,350.69
"38",7057500,1980,2,7,300,"A",37324.79,0,310.29,0,-0.79,-9.84,284.3
"39",7057500,1980,2,8,320,"A",37324.79,17.89,136.72,0,-1.63,-6.23,382.28
"40",7057500,1980,2,9,310,"A",37669.27,0,240.32,0,-1.41,-7.47,347.57
"41",7057500,1980,2,10,300,"A",37670.41,0,393.96,0,0.09,-12.13,240.73
"42",7057500,1980,2,11,300,"A",37706.2,0,412.14,0,1.86,-11.67,240.04
"43",7057500,1980,2,12,300,"A",38015.97,0,447.03,0,1.34,-16.1,173.29
"44",7057500,1980,2,13,300,"A",38015.97,0,451.42,0,4.8,-13.22,220.69
"45",7057500,1980,2,14,400,"A",38133.07,0,420.68,0,11.34,-3.35,476.79
"46",7057500,1980,2,15,800,"A",38361.58,9.92,286.15,0,11.27,-0.62,588.55
"47",7057500,1980,2,16,1400,"A",38361.58,5.52,336.5,0,2.66,-11.02,264.63
"48",7057500,1980,2,17,1300,"A",38650.92,0,441.67,0,-0.29,-14.96,197.47
"49",7057500,1980,2,18,1200,"A",38707.2,0,450.35,0,4.55,-11.02,277.37
"50",7057500,1980,2,19,1100,"A",38707.2,0,319.09,0,6.06,-2.36,515.55
"51",7057500,1980,2,20,1000,"A",39052.82,0,353.45,0,12.21,2.19,709.94
"52",7057500,1980,2,21,1340,"A",39052.82,0,430.85,0,20.16,4.82,748.93
"53",7057500,1980,2,22,1530,"A",39257.45,0,449.62,0,18.49,1.81,604.17
"54",7057500,1980,2,23,1320,"A",39398.38,0,390.08,0,13.07,1.56,642.63
"55",7057500,1980,2,24,1130,"A",39398.38,0,305.9,0,7.76,-0.11,603.08
"56",7057500,1980,2,25,1020,"A",39744.03,0.54,328.98,0,3.76,-4.76,432.94
"57",7057500,1980,2,26,922,"A",39744.03,0,482.82,0,4.54,-13.35,208.44
"58",7057500,1980,2,27,869,"A",39861.09,0,492.48,0,15.81,-5.44,324.33
"59",7057500,1980,2,28,847,"A",40089.61,0,447.2,0,19.89,3.35,605.39
"60",7057500,1980,2,29,812,"A",40089.61,0,485.72,0,16.25,-4.95,333.62
"61",7057500,1980,3,1,779,"A",40435.18,5.2,299.02,0,-1.03,-12.62,232.44
"62",7057500,1980,3,2,740,"A",40435.18,0,433.03,0,-1.85,-14.88,197.35
"63",7057500,1980,3,3,718,"A",40639.83,0,483.16,0,6.36,-10.45,247.98
"64",7057500,1980,3,4,717,"A",40780.78,0,341.05,0,9.35,-0.31,586.04
"65",7057500,1980,3,5,711,"A",40780.78,0,431.56,0,8.86,-4.64,398.04
"66",7057500,1980,3,6,685,"A",41126.37,0,484.78,0,10.56,-6.63,321.32
"67",7057500,1980,3,7,678,"A",41126.37,0,486.85,0,20.23,0.21,470.45
"68",7057500,1980,3,8,674,"A",41471.99,0.02,467.26,0,19.63,0.89,507.97
"69",7057500,1980,3,9,656,"A",41471.99,0,491.26,0,15.57,-5.53,300.19
"70",7057500,1980,3,10,646,"A",41471.99,0,479.04,0,19.05,-1.45,344.19
"71",7057500,1980,3,11,633,"A",41817.59,0,472.42,0,15.22,-4.35,298
"72",7057500,1980,3,12,649,"A",41817.59,11.54,169.35,0,5.79,-1.24,558.88
"73",7057500,1980,3,13,681,"A",42163.2,1.55,151.04,0,4.33,-0.48,590.39
"74",7057500,1980,3,14,691,"A",42163.2,0,478.19,0,13.94,-5.89,303.1
"75",7057500,1980,3,15,680,"A",42199.01,0,475.82,0,18.79,-1.61,387.97
"76",7057500,1980,3,16,679,"A",42508.81,0,323.67,0,16.73,5.75,814.08
"77",7057500,1980,3,17,845,"A",42508.81,20.8,289.2,0,14.23,0.62,609.25
"78",7057500,1980,3,18,1210,"A",42854.42,0,461.71,0,14.33,-4.17,387.72
"79",7057500,1980,3,19,1110,"A",42854.42,0,419.97,0,17.18,1.63,603.77
"80",7057500,1980,3,20,1070,"A",43199.99,0,317.94,0,15.81,5.2,862.75
"81",7057500,1980,3,21,1250,"A",43199.99,15.56,284.82,0,13.02,-0.1,606.25
"82",7057500,1980,3,22,1330,"A",43199.99,0,467.61,0,16.16,-2.53,456.89
"83",7057500,1980,3,23,1260,"A",43545.61,0,345.48,0,16.37,4.78,849.14
"84",7057500,1980,3,24,1290,"A",43545.61,11.49,166.7,0,10.42,3.69,797.71
"85",7057500,1980,3,25,1280,"A",43891.2,0,152.57,0,5.77,1.44,676.77
"86",7057500,1980,3,26,1200,"A",43891.2,0,254.86,0,8.7,1.11,657.44
"87",7057500,1980,3,27,1130,"A",44201.01,0,436.59,0,14.89,-0.28,573.22
"88",7057500,1980,3,28,1110,"A",44236.81,7.86,251.87,0,16.2,5.83,920.03
"89",7057500,1980,3,29,1080,"A",44236.81,0,288.9,0,14.98,6.52,961.27
"90",7057500,1980,3,30,1670,"A",44582.4,21.53,234.43,0,12.57,3.75,800.96
"91",7057500,1980,3,31,2230,"A",44582.4,0.02,314.58,0,11.39,2.64,739.42
"92",7057500,1980,4,1,1790,"A",44928.01,0,494.42,0,18.8,1,628.39
"93",7057500,1980,4,2,1530,"A",44928.01,0,507.83,0,24.03,4.23,751.31
"94",7057500,1980,4,3,1390,"A",44928.01,5.74,269.27,0,22.27,11.19,1335.05
"95",7057500,1980,4,4,1260,"A",45273.62,0,432.9,0,16.46,2.89,745.84
"96",7057500,1980,4,5,1140,"A",45273.62,0,510.89,0,19.11,0.43,588.89
"97",7057500,1980,4,6,1080,"A",45619.2,0,470.69,0,21.4,5.56,855.77
"98",7057500,1980,4,7,1050,"A",45619.2,0,468.12,0,24.27,8.4,1018.24
"99",7057500,1980,4,8,1020,"A",45760.17,4.63,324.12,0,20.76,7.75,1057.91
"100",7057500,1980,4,9,965,"A",45964.8,0,406.43,0,15.93,4.49,840.45
"101",7057500,1980,4,10,921,"A",45964.8,0,539.81,0,22.18,1.78,623.49
"102",7057500,1980,4,11,906,"A",46310.39,7.41,299.58,0,20.06,8.46,1117.12
"103",7057500,1980,4,12,885,"A",46310.39,4.99,384.42,0,16.76,1.74,687.89
"104",7057500,1980,4,13,845,"A",46538.91,0,367.28,0,11.34,1.6,684.22
"105",7057500,1980,4,14,889,"A",46655.99,11.51,257.81,0,7.75,-0.84,575.98
"106",7057500,1980,4,15,930,"A",46655.99,0,528.13,0,17.16,-0.5,577.08
"107",7057500,1980,4,16,954,"A",47001.59,0,540.28,0,20.29,1.12,622.37
"108",7057500,1980,4,17,1020,"A",47001.59,0,430.71,0,18.79,6.56,962.86
"109",7057500,1980,4,18,1120,"A",47142.53,8.99,365.36,0,19.61,4.66,853.84
"110",7057500,1980,4,19,1110,"A",47347.18,0,538.25,0,23.98,4.61,793.5
"111",7057500,1980,4,20,1050,"A",47347.18,0,529.48,0,26.89,7.55,956.87
"112",7057500,1980,4,21,1010,"A",47692.78,0,528.86,0,29.7,9.79,1095.32
"113",7057500,1980,4,22,970,"A",47692.78,0,525.24,0,30.49,10.51,1146.41
"114",7057500,1980,4,23,937,"A",47749.03,0,514.5,0,29.68,10.57,1164.92
"115",7057500,1980,4,24,918,"A",48038.37,0,453.3,0,25.82,10.85,1260.8
"116",7057500,1980,4,25,886,"A",48038.37,4.04,295.34,0,17.15,5.57,913.03
